,nasid,position,ts,mac,controllerid,pwr,count
0,4014,center,2018-01-07 04:26:31,28:39:5e:33:43:a7,[15],[-53.375],1
1,4014,center,2018-01-07 04:26:33,28:39:5e:33:43:a7,[5],[-81.75],1
2,4014,center,2018-01-07 04:26:49,28:39:5e:33:43:a7,[16],[-83.0],1
3,4014,center,2018-01-07 04:26:54,28:39:5e:33:43:a7,[14],[-51.42857142857143],1
4,4014,center,2018-01-07 04:27:29,28:39:5e:33:43:a7,[15],[-53.0],1
5,4014,center,2018-01-07 04:27:48,28:39:5e:33:43:a7,"[5, 14]","[-80.7, -52.0]",2
6,4014,center,2018-01-07 04:27:51,28:39:5e:33:43:a7,[16],[-83.16666666666667],1
7,4014,center,2018-01-07 04:28:06,28:39:5e:33:43:a7,[15],[-51.75],1
8,4014,center,2018-01-07 04:28:33,28:39:5e:33:43:a7,[5],[-81.0],1
9,4014,center,2018-01-07 04:28:34,28:39:5e:33:43:a7,[15],[-54.25],1
10,4014,center,2018-01-07 04:28:37,28:39:5e:33:43:a7,[14],[-51.666666666666664],1
11,4014,center,2018-01-07 04:28:53,28:39:5e:33:43:a7,[5],[-80.75],1
12,4014,center,2018-01-07 04:28:57,28:39:5e:33:43:a7,[16],[-82.64285714285714],1
13,4014,center,2018-01-07 04:29:01,28:39:5e:33:43:a7,[15],[-53.55555555555556],1
14,4014,center,2018-01-07 04:29:37,28:39:5e:33:43:a7,[5],[-81.0],1
15,4014,center,2018-01-07 04:29:57,28:39:5e:33:43:a7,"[14, 16]","[-52.0, -83.07692307692308]",2
16,4014,center,2018-01-07 04:30:04,28:39:5e:33:43:a7,[5],[-82.625],1
17,4014,center,2018-01-07 04:30:48,28:39:5e:33:43:a7,[14],[-51.77777777777778],1
18,4014,center,2018-01-07 04:30:50,28:39:5e:33:43:a7,[5],[-80.5],1
19,4014,center,2018-01-07 04:30:52,28:39:5e:33:43:a7,[16],[-83.07692307692308],1
20,4014,center,2018-01-07 04:31:02,28:39:5e:33:43:a7,[15],[-53.42857142857143],1
21,4014,center,2018-01-07 04:31:50,28:39:5e:33:43:a7,[5],[-81.58333333333333],1
22,4014,center,2018-01-07 04:31:53,28:39:5e:33:43:a7,[16],[-82.75],1
23,4014,center,2018-01-07 04:31:54,28:39:5e:33:43:a7,[15],[-53.4],1
24,4014,center,2018-01-07 04:31:57,28:39:5e:33:43:a7,[14],[-52.5],1
25,4014,center,2018-01-07 04:32:52,28:39:5e:33:43:a7,[14],[-53.0],1
26,4014,center,2018-01-07 04:32:54,28:39:5e:33:43:a7,[5],[-81.0],1
27,4014,center,2018-01-07 04:32:56,28:39:5e:33:43:a7,"[15, 16]","[-53.75, -82.38461538461539]",2
28,4014,center,2018-01-07 04:33:06,28:39:5e:33:43:a7,[5],[-81.0],1
29,4014,center,2018-01-07 04:33:10,28:39:5e:33:43:a7,[14],[-53.22222222222222],1
30,4014,center,2018-01-07 04:34:02,28:39:5e:33:43:a7,[16],[-81.91666666666667],1
31,4014,center,2018-01-07 04:34:04,28:39:5e:33:43:a7,"[14, 15]","[-51.333333333333336, -54.0]",2
32,4014,center,2018-01-07 04:34:07,28:39:5e:33:43:a7,[5],[-80.63636363636364],1
33,4014,center,2018-01-07 04:35:04,28:39:5e:33:43:a7,[16],[-84.0],1
34,4014,center,2018-01-07 04:35:09,28:39:5e:33:43:a7,"[5, 15]","[-79.16666666666667, -54.2]",2
35,4014,center,2018-01-07 04:35:21,28:39:5e:33:43:a7,[14],[-51.5],1
36,4014,center,2018-01-07 04:35:24,28:39:5e:33:43:a7,[16],[-83.44444444444444],1
37,4014,center,2018-01-07 04:36:08,28:39:5e:33:43:a7,"[5, 14]","[-78.0, -51.0]",2
38,4014,center,2018-01-07 04:36:09,28:39:5e:33:43:a7,[15],[-53.5],1
39,4014,center,2018-01-07 04:36:20,28:39:5e:33:43:a7,[16],[-84.36363636363636],1
40,4014,center,2018-01-07 04:36:25,28:39:5e:33:43:a7,[5],[-80.1],1
41,4014,center,2018-01-07 04:36:30,28:39:5e:33:43:a7,[14],[-51.42857142857143],1
42,4014,center,2018-01-07 04:36:31,28:39:5e:33:43:a7,[15],[-56.93333333333333],1
43,4014,center,2018-01-07 04:37:15,28:39:5e:33:43:a7,[15],[-53.333333333333336],1
44,4014,center,2018-01-07 04:37:19,28:39:5e:33:43:a7,"[5, 16]","[-80.36363636363636, -82.18181818181819]",2
45,4014,center,2018-01-07 04:37:22,28:39:5e:33:43:a7,[14],[-54.5],1
46,4014,center,2018-01-07 04:37:37,28:39:5e:33:43:a7,[15],[-56.8],1
47,4014,center,2018-01-07 04:38:17,28:39:5e:33:43:a7,[16],[-84.0],1
48,4014,center,2018-01-07 04:38:20,28:39:5e:33:43:a7,[5],[-79.81818181818181],1
49,4014,center,2018-01-07 04:38:27,28:39:5e:33:43:a7,"[14, 15]","[-51.333333333333336, -53.72727272727273]",2
50,4014,center,2018-01-07 04:38:32,28:39:5e:33:43:a7,[16],[-84.0],1
51,4014,center,2018-01-07 04:39:22,28:39:5e:33:43:a7,[15],[-57.0],1
52,4014,center,2018-01-07 04:39:24,28:39:5e:33:43:a7,[16],[-83.5],1
53,4014,center,2018-01-07 04:39:29,28:39:5e:33:43:a7,[14],[-50.333333333333336],1
54,4014,center,2018-01-07 04:39:35,28:39:5e:33:43:a7,[5],[-80.91666666666667],1
55,4014,center,2018-01-07 04:39:55,28:39:5e:33:43:a7,[15],[-54.416666666666664],1
56,4014,center,2018-01-07 04:40:02,28:39:5e:33:43:a7,[16],[-83.5],1
57,4014,center,2018-01-07 04:40:27,28:39:5e:33:43:a7,[16],[-85.0],1
58,4014,center,2018-01-07 04:40:29,28:39:5e:33:43:a7,[5],[-79.5],1
59,4014,center,2018-01-07 04:40:32,28:39:5e:33:43:a7,[15],[-54.46666666666667],1
60,4014,center,2018-01-07 04:40:35,28:39:5e:33:43:a7,[14],[-51.0],1
61,4014,center,2018-01-07 04:40:36,28:39:5e:33:43:a7,[5],[-80.91666666666667],1
62,4014,center,2018-01-07 04:40:43,28:39:5e:33:43:a7,[16],[-83.0],1
63,4014,center,2018-01-07 04:41:33,28:39:5e:33:43:a7,"[14, 16]","[-50.0, -83.33333333333333]",2
64,4014,center,2018-01-07 04:41:34,28:39:5e:33:43:a7,[15],[-53.5],1
65,4014,center,2018-01-07 04:41:36,28:39:5e:33:43:a7,[5],[-80.28571428571429],1
