16:21,-21.99999999999999,26.000000000000007
16:22,-22.000000000000004,25.999999999999996
16:44,-21.999999999999996,1.0000000000000004
16:45,-19.977323317058797,1.0000000000000002
16:46,-21.999999999999996,0.9999999999999999
16:47,-22.00000000000001,1.0000000000000002
16:48,-22.0,1.0
16:49,-16.86820797974164,0.9999999999999996
16:50,-19.135699623320075,1.0000000000000009
16:51,-19.043612988437392,1.0000000000000007
16:52,-20.479186527656125,0.9999999999999992
16:53,-19.908834220620065,0.9999999999999998
16:54,-19.579986330703782,1.0183067994902817
16:55,-17.192440554016553,1.142065270741601
16:56,-17.155126293338423,1.0000000000000002
16:57,-19.095871551190918,0.9999999999999991
16:58,-20.35366064843132,0.9999999999999998
16:59,-19.716204190221063,0.9999999999999998
17:00,-20.96853668858094,1.0000000000000002
17:01,-19.242501046645046,1.0000000000000002
17:02,-5.77952947060942e-18,1.0000000000000002
17:03,3.3045192103294274e-17,1.0
17:04,2.8313526957935224e-18,1.0
17:05,2.2012552949328782e-17,1.0000000000000002
17:06,-2.5688274770070136e-17,1.0000000000000002
17:07,-9.972972279309838e-18,0.9999999999999992
17:08,1.8190562354716673e-18,1.0000000000000007
17:09,4.090542687309135e-17,1.0
17:10,-3.5358027195742445e-17,0.9999999999999998
17:11,1.5916870503790767e-16,1.0000000000000002
17:12,1.58300563503173e-17,0.9999999999999996
17:13,9.878987647557392e-17,0.9999999999999999
17:14,1.5214240605982063e-17,0.9999999999999997
17:15,-22.000000000000004,1.0000000000000009
17:16,-21.999999999999996,0.9999999999999993
17:17,-22.00000000000001,1.0000000000000002
17:18,-22.000000000000014,1.0000000000000004
17:19,-22.000000000000007,1.0000000000000007
17:20,-21.999999999999993,0.9999999999999994
17:21,-22.000000000000007,0.9999999999999999
17:22,-22.000000000000007,1.0000000000000002
17:23,-22.000000000000004,1.0000000000000002
17:24,-22.0,1.0000000000000002
17:25,-21.999999999999993,0.9999999999999999
17:26,-21.999999999999996,0.9999999999999991
17:27,-22.00000000000001,0.9999999999999996
17:28,-22.000000000000004,1.0000000000000002
17:29,-21.99999999999999,0.9999999999999999
17:30,-22.0,1.0000000000000002
17:31,-21.999999999999993,0.9999999999999997
17:32,-22.000000000000004,0.9999999999999996
17:33,-22.000000000000004,1.0
17:34,-21.83818347184545,1.0000000000000004
17:35,-21.999999999999996,1.0
17:36,-21.351437044354583,1.0000000000000002
17:37,-20.189520360887055,1.0000000000000002
17:38,-20.39588964266928,0.9999999999999993
17:39,-21.30708545023657,0.9999999999999998
17:40,-21.24702402575343,0.9999999999999994
17:41,-21.816998739909064,0.9999999999999999
17:42,-21.999999999999982,0.9999999999999994
17:43,-21.72557050527124,1.0000000000000002
17:44,-21.354589757931407,0.9999999999999993
17:45,-20.277818530781946,0.9999999999999991
17:46,-19.862449938645714,1.0000000000000002
17:47,-20.31184045064764,0.9999999999999997
17:48,-19.141334484849644,1.0
17:49,-20.50540343719104,0.9999999999999994
17:50,-20.636128757625073,0.9999999999999998
17:51,-21.574810498908633,0.9999999999999999
17:58,-21.999999999999986,0.9999999999999998
18:09,-22.00000000000001,1.0000000000000002
18:10,-21.999999999999996,0.9999999999999998
18:11,-22.0,0.9999999999999997
18:12,-21.10181045409606,0.9999999999999998
18:13,-22.000000000000004,0.9999999999999999
18:14,-21.999999999999993,0.9999999999999999
18:15,-22.0,1.0000000000000004
18:16,-22.000000000000004,0.9999999999999996
18:17,-21.999999999999993,1.0000000000000004
18:18,-21.999999999999986,0.9999999999999998
18:19,-21.891127847009763,1.0000000000000002
18:20,-22.000000000000014,1.0000000000000007
18:21,-21.730822103121398,1.0000000000000002
18:22,-21.999999999999996,1.0
18:23,-22.000000000000004,1.0000000000000004
18:24,-21.902996152976613,0.9999999999999994
18:25,-22.0,0.9999999999999994
18:26,-21.999999999999996,0.9999999999999998
18:27,-22.0,0.9999999999999999
18:28,-21.999999999999996,1.0
18:29,-22.0,1.0
18:30,-21.95078014815224,1.0
18:31,-21.997989771767692,0.9999999999999991
18:32,-21.95842370133285,1.3156587627163498
18:33,-21.316926425302103,3.193708434926414
18:34,-19.51900917485205,1.913431023329304
18:35,-16.856176208034025,0.9999999999999997
18:36,-13.577550475713439,1.0000000000000002
18:37,-14.705835432632941,0.9999999999999997
18:38,-12.948871704748973,0.9999999999999979
18:39,-9.419472642765639,0.9999999999999993
18:46,1.1207892964853612e-16,1.0000000000000007
18:47,3.337818432840083e-17,1.0
19:00,1.4834022697427363e-15,1.0000000000000024
19:01,2.629484081037622e-16,3.1264901133769114
