,nasid,position,ts,mac,controllerid,pwr,count
0,4014,center,2018-01-06 08:23:24,80:58:f8:0f:5e:97,[4],[-81.125],1
1,4014,center,2018-01-06 08:23:26,80:58:f8:0f:5e:97,"[8, 15]","[-83.89473684210526, -70.72131147540983]",2
2,4014,center,2018-01-06 08:23:27,80:58:f8:0f:5e:97,"[5, 10]","[-70.02564102564102, -87.0]",2
3,4014,center,2018-01-06 08:23:29,80:58:f8:0f:5e:97,"[1, 7, 14]","[-81.91578947368421, -86.0, -76.45762711864407]",3
4,4014,center,2018-01-06 08:23:30,80:58:f8:0f:5e:97,"[4, 8]","[-84.51612903225806, -78.49640287769785]",2
5,4014,center,2018-01-06 08:23:31,80:58:f8:0f:5e:97,"[5, 16]","[-59.83098591549296, -83.78333333333333]",2
6,4014,center,2018-01-06 08:23:32,80:58:f8:0f:5e:97,"[14, 15]","[-75.35658914728683, -52.90277777777778]",2
7,4014,center,2018-01-06 08:23:35,80:58:f8:0f:5e:97,"[1, 8, 10]","[-79.85057471264368, -75.89411764705882, -88.0]",3
8,4014,center,2018-01-06 08:23:36,80:58:f8:0f:5e:97,"[4, 5]","[-82.54385964912281, -61.93793103448276]",2
9,4014,center,2018-01-06 08:23:37,80:58:f8:0f:5e:97,"[7, 14, 15, 16]","[-88.0, -79.234375, -56.81578947368421, -85.67326732673267]",4
10,4014,center,2018-01-06 08:23:38,80:58:f8:0f:5e:97,"[1, 8, 9, 12]","[-81.81927710843374, -73.776, -85.77777777777777, -86.44444444444444]",4
11,4014,center,2018-01-06 08:23:39,80:58:f8:0f:5e:97,"[4, 5]","[-79.21739130434783, -64.28767123287672]",2
12,4014,center,2018-01-06 08:23:40,80:58:f8:0f:5e:97,[15],[-71.86],1
13,4014,center,2018-01-06 08:23:41,80:58:f8:0f:5e:97,"[2, 8]","[-85.25454545454545, -72.16239316239316]",2
14,4014,center,2018-01-06 08:23:42,80:58:f8:0f:5e:97,[12],[-84.47058823529412],1
15,4014,center,2018-01-06 08:23:43,80:58:f8:0f:5e:97,"[1, 4, 5, 7, 14]","[-83.1046511627907, -80.55045871559633, -63.42944785276074, -87.2, -83.1038961038961]",5
16,4014,center,2018-01-06 08:23:44,80:58:f8:0f:5e:97,"[8, 9, 15]","[-76.82857142857142, -88.0, -75.93939393939394]",3
17,4014,center,2018-01-06 08:23:45,80:58:f8:0f:5e:97,"[2, 16]","[-85.47058823529412, -85.85507246376811]",2
18,4014,center,2018-01-06 08:23:46,80:58:f8:0f:5e:97,"[4, 5, 12]","[-81.36, -66.43283582089552, -86.3]",3
19,4014,center,2018-01-06 08:23:47,80:58:f8:0f:5e:97,"[1, 8, 9]","[-84.73333333333333, -77.77235772357723, -85.57142857142857]",3
20,4014,center,2018-01-06 08:23:48,80:58:f8:0f:5e:97,[14],[-84.1],1
21,4014,center,2018-01-06 08:23:49,80:58:f8:0f:5e:97,"[5, 15]","[-70.45454545454545, -78.30978260869566]",2
22,4014,center,2018-01-06 08:23:50,80:58:f8:0f:5e:97,[4],[-84.26315789473684],1
23,4014,center,2018-01-06 08:23:51,80:58:f8:0f:5e:97,[8],[-76.99354838709678],1
24,4014,center,2018-01-06 08:23:52,80:58:f8:0f:5e:97,"[2, 5, 14]","[-86.0, -63.51748251748252, -84.32911392405063]",3
25,4014,center,2018-01-06 08:23:53,80:58:f8:0f:5e:97,[15],[-78.5912408759124],1
26,4014,center,2018-01-06 08:23:54,80:58:f8:0f:5e:97,[1],[-86.13636363636364],1
27,4014,center,2018-01-06 08:23:55,80:58:f8:0f:5e:97,[4],[-83.09836065573771],1
28,4014,center,2018-01-06 08:23:56,80:58:f8:0f:5e:97,[8],[-82.66666666666667],1
29,4014,center,2018-01-06 08:23:57,80:58:f8:0f:5e:97,"[5, 15]","[-79.75806451612904, -84.29]",2
30,4014,center,2018-01-06 08:23:58,80:58:f8:0f:5e:97,[14],[-83.51428571428572],1
31,4014,center,2018-01-06 08:23:59,80:58:f8:0f:5e:97,"[1, 4, 8]","[-83.85714285714286, -83.85714285714286, -77.3695652173913]",3
