,nasid,position,ts,mac,controllerid,pwr,count
20,4014,center,2018-01-04 11:11:31,e4:47:90:6c:d7:be,"[9, 13]","[-82.0, -80.82352941176471]",2
21,4014,center,2018-01-04 11:11:34,e4:47:90:6c:d7:be,[12],[-78.3529411764706],1
22,4014,center,2018-01-04 11:11:39,e4:47:90:6c:d7:be,[13],[-84.375],1
23,4014,center,2018-01-04 11:11:40,e4:47:90:6c:d7:be,"[9, 11]","[-79.8125, -85.42857142857143]",2
24,4014,center,2018-01-04 11:11:41,e4:47:90:6c:d7:be,[8],[-75.58064516129032],1
25,4014,center,2018-01-04 11:11:42,e4:47:90:6c:d7:be,[12],[-83.06666666666666],1
26,4014,center,2018-01-04 11:11:46,e4:47:90:6c:d7:be,[14],[-85.625],1
27,4014,center,2018-01-04 11:11:49,e4:47:90:6c:d7:be,"[8, 9, 11, 13]","[-68.3030303030303, -78.75, -85.0, -86.57142857142857]",4
28,4014,center,2018-01-04 11:11:50,e4:47:90:6c:d7:be,[10],[-86.0],1
29,4014,center,2018-01-04 11:11:52,e4:47:90:6c:d7:be,[12],[-87.0],1
30,4014,center,2018-01-04 11:11:54,e4:47:90:6c:d7:be,"[8, 9, 11]","[-76.70967741935483, -82.0, -75.13636363636364]",3
31,4014,center,2018-01-04 11:11:55,e4:47:90:6c:d7:be,[10],[-77.53333333333333],1
32,4014,center,2018-01-04 11:11:57,e4:47:90:6c:d7:be,"[12, 16]","[-83.3529411764706, -85.16666666666667]",2
33,4014,center,2018-01-04 11:12:00,e4:47:90:6c:d7:be,[8],[-73.45945945945945],1
34,4014,center,2018-01-04 11:12:01,e4:47:90:6c:d7:be,"[9, 11]","[-74.1304347826087, -79.38461538461539]",2
35,4014,center,2018-01-04 11:12:02,e4:47:90:6c:d7:be,[12],[-81.4375],1
36,4014,center,2018-01-04 11:12:04,e4:47:90:6c:d7:be,[10],[-80.5625],1
37,4014,center,2018-01-04 11:12:07,e4:47:90:6c:d7:be,"[8, 9, 11]","[-72.0, -83.13636363636364, -84.73333333333333]",3
38,4014,center,2018-01-04 11:12:08,e4:47:90:6c:d7:be,"[10, 13]","[-80.5, -87.0]",2
39,4014,center,2018-01-04 11:12:11,e4:47:90:6c:d7:be,"[8, 14, 16]","[-62.4, -86.2, -84.11111111111111]",3
40,4014,center,2018-01-04 11:12:12,e4:47:90:6c:d7:be,[15],[-85.6],1
41,4014,center,2018-01-04 11:12:13,e4:47:90:6c:d7:be,[11],[-86.08333333333333],1
42,4014,center,2018-01-04 11:12:14,e4:47:90:6c:d7:be,[9],[-79.52631578947368],1
43,4014,center,2018-01-04 11:12:15,e4:47:90:6c:d7:be,"[12, 13]","[-74.76, -85.33333333333333]",2
44,4014,center,2018-01-04 11:12:19,e4:47:90:6c:d7:be,"[8, 14]","[-63.333333333333336, -84.125]",2
45,4014,center,2018-01-04 11:12:21,e4:47:90:6c:d7:be,[15],[-81.5909090909091],1
46,4014,center,2018-01-04 11:12:25,e4:47:90:6c:d7:be,[12],[-76.29411764705883],1
47,4014,center,2018-01-04 11:12:31,e4:47:90:6c:d7:be,[13],[-82.27777777777777],1
48,4014,center,2018-01-04 11:12:32,e4:47:90:6c:d7:be,[8],[-69.47058823529412],1
49,4014,center,2018-01-04 11:12:37,e4:47:90:6c:d7:be,[14],[-76.03571428571429],1
50,4014,center,2018-01-04 11:12:40,e4:47:90:6c:d7:be,[9],[-87.0],1
51,4014,center,2018-01-04 11:12:41,e4:47:90:6c:d7:be,[12],[-80.0625],1
52,4014,center,2018-01-04 11:12:47,e4:47:90:6c:d7:be,"[8, 13, 15]","[-72.82926829268293, -71.02380952380952, -82.33333333333333]",3
53,4014,center,2018-01-04 11:12:49,e4:47:90:6c:d7:be,[14],[-76.5],1
54,4014,center,2018-01-04 11:12:53,e4:47:90:6c:d7:be,"[8, 9]","[-72.34482758620689, -84.09375]",2
55,4014,center,2018-01-04 11:12:54,e4:47:90:6c:d7:be,[13],[-71.60714285714286],1
56,4014,center,2018-01-04 11:12:55,e4:47:90:6c:d7:be,"[14, 15]","[-75.4, -84.14285714285714]",2
57,4014,center,2018-01-04 11:12:56,e4:47:90:6c:d7:be,[12],[-78.08333333333333],1
58,4014,center,2018-01-04 11:12:58,e4:47:90:6c:d7:be,[8],[-69.64516129032258],1
59,4014,center,2018-01-04 11:13:00,e4:47:90:6c:d7:be,"[9, 12]","[-84.94117647058823, -79.83333333333333]",2
60,4014,center,2018-01-04 11:13:01,e4:47:90:6c:d7:be,[14],[-64.5],1
61,4014,center,2018-01-04 11:13:04,e4:47:90:6c:d7:be,[13],[-69.8],1
62,4014,center,2018-01-04 11:13:05,e4:47:90:6c:d7:be,[15],[-85.875],1
63,4014,center,2018-01-04 11:13:18,e4:47:90:6c:d7:be,"[9, 13]","[-86.0, -81.54545454545455]",2
64,4014,center,2018-01-04 11:13:19,e4:47:90:6c:d7:be,[8],[-71.1],1
65,4014,center,2018-01-04 11:13:22,e4:47:90:6c:d7:be,[14],[-68.61538461538461],1
66,4014,center,2018-01-04 11:13:24,e4:47:90:6c:d7:be,[9],[-85.13333333333334],1
67,4014,center,2018-01-04 11:13:25,e4:47:90:6c:d7:be,[13],[-82.0],1
68,4014,center,2018-01-04 11:13:26,e4:47:90:6c:d7:be,[12],[-75.04761904761905],1
69,4014,center,2018-01-04 11:13:27,e4:47:90:6c:d7:be,[8],[-66.66666666666667],1
70,4014,center,2018-01-04 11:13:30,e4:47:90:6c:d7:be,"[14, 15]","[-79.47058823529412, -83.34615384615384]",2
71,4014,center,2018-01-04 11:13:31,e4:47:90:6c:d7:be,[12],[-77.28571428571429],1
72,4014,center,2018-01-04 11:13:35,e4:47:90:6c:d7:be,"[8, 13]","[-65.25, -80.1]",2
73,4014,center,2018-01-04 11:13:43,e4:47:90:6c:d7:be,[13],[-81.88888888888889],1
74,4014,center,2018-01-04 11:13:44,e4:47:90:6c:d7:be,[8],[-67.62162162162163],1
75,4014,center,2018-01-04 11:13:45,e4:47:90:6c:d7:be,[14],[-72.6774193548387],1
76,4014,center,2018-01-04 11:13:46,e4:47:90:6c:d7:be,[9],[-84.58333333333333],1
77,4014,center,2018-01-04 11:13:47,e4:47:90:6c:d7:be,[15],[-86.4],1
78,4014,center,2018-01-04 11:13:48,e4:47:90:6c:d7:be,[12],[-76.52380952380952],1
79,4014,center,2018-01-04 11:13:52,e4:47:90:6c:d7:be,[13],[-77.25],1
80,4014,center,2018-01-04 11:13:59,e4:47:90:6c:d7:be,[8],[-69.11111111111111],1
81,4014,center,2018-01-04 11:14:00,e4:47:90:6c:d7:be,[13],[-76.82142857142857],1
82,4014,center,2018-01-04 11:14:01,e4:47:90:6c:d7:be,[14],[-73.34615384615384],1
83,4014,center,2018-01-04 11:14:06,e4:47:90:6c:d7:be,[9],[-83.70588235294117],1
84,4014,center,2018-01-04 11:14:10,e4:47:90:6c:d7:be,[9],[-83.4375],1
85,4014,center,2018-01-04 11:14:12,e4:47:90:6c:d7:be,[13],[-80.0],1
86,4014,center,2018-01-04 11:14:13,e4:47:90:6c:d7:be,[12],[-79.57894736842105],1
87,4014,center,2018-01-04 11:14:14,e4:47:90:6c:d7:be,[8],[-72.04347826086956],1
88,4014,center,2018-01-04 11:14:16,e4:47:90:6c:d7:be,[14],[-80.61111111111111],1
89,4014,center,2018-01-04 11:14:17,e4:47:90:6c:d7:be,[9],[-83.33333333333333],1
90,4014,center,2018-01-04 11:14:24,e4:47:90:6c:d7:be,[12],[-79.0909090909091],1
91,4014,center,2018-01-04 11:14:26,e4:47:90:6c:d7:be,[14],[-69.63157894736842],1
92,4014,center,2018-01-04 11:14:27,e4:47:90:6c:d7:be,"[8, 13]","[-69.5, -78.91666666666667]",2
93,4014,center,2018-01-04 11:14:28,e4:47:90:6c:d7:be,[15],[-86.0],1
94,4014,center,2018-01-04 11:14:32,e4:47:90:6c:d7:be,[9],[-82.5],1
95,4014,center,2018-01-04 11:14:35,e4:47:90:6c:d7:be,[12],[-78.42857142857143],1
96,4014,center,2018-01-04 11:14:40,e4:47:90:6c:d7:be,[8],[-76.0],1
97,4014,center,2018-01-04 11:14:42,e4:47:90:6c:d7:be,[11],[-87.5],1
98,4014,center,2018-01-04 11:14:43,e4:47:90:6c:d7:be,"[12, 13]","[-82.6470588235294, -75.17857142857143]",2
99,4014,center,2018-01-04 11:14:45,e4:47:90:6c:d7:be,[9],[-83.625],1
100,4014,center,2018-01-04 11:14:46,e4:47:90:6c:d7:be,[8],[-71.79411764705883],1
101,4014,center,2018-01-04 11:14:47,e4:47:90:6c:d7:be,[14],[-78.95833333333333],1
102,4014,center,2018-01-04 11:14:53,e4:47:90:6c:d7:be,[15],[-88.5],1
103,4014,center,2018-01-04 11:14:56,e4:47:90:6c:d7:be,[14],[-79.63157894736842],1
104,4014,center,2018-01-04 11:14:57,e4:47:90:6c:d7:be,"[9, 12, 13]","[-87.0, -84.55555555555556, -85.9]",3
105,4014,center,2018-01-04 11:14:58,e4:47:90:6c:d7:be,[8],[-75.92307692307692],1
106,4014,center,2018-01-04 11:15:10,e4:47:90:6c:d7:be,[10],[-86.2],1
107,4014,center,2018-01-04 11:15:12,e4:47:90:6c:d7:be,"[12, 14]","[-76.2, -73.25]",2
108,4014,center,2018-01-04 11:15:13,e4:47:90:6c:d7:be,[8],[-65.15789473684211],1
109,4014,center,2018-01-04 11:15:14,e4:47:90:6c:d7:be,[13],[-81.5],1
110,4014,center,2018-01-04 11:15:15,e4:47:90:6c:d7:be,[9],[-81.69565217391305],1
111,4014,center,2018-01-04 11:15:19,e4:47:90:6c:d7:be,[12],[-73.2],1
112,4014,center,2018-01-04 11:15:26,e4:47:90:6c:d7:be,"[9, 15]","[-83.0, -86.375]",2
113,4014,center,2018-01-04 11:15:27,e4:47:90:6c:d7:be,[8],[-68.9375],1
114,4014,center,2018-01-04 11:15:28,e4:47:90:6c:d7:be,[12],[-79.88235294117646],1
115,4014,center,2018-01-04 11:15:31,e4:47:90:6c:d7:be,[14],[-77.83333333333333],1
116,4014,center,2018-01-04 11:15:33,e4:47:90:6c:d7:be,[13],[-81.92857142857143],1
117,4014,center,2018-01-04 11:15:40,e4:47:90:6c:d7:be,[13],[-81.5],1
118,4014,center,2018-01-04 11:15:41,e4:47:90:6c:d7:be,[8],[-71.86666666666666],1
119,4014,center,2018-01-04 11:15:42,e4:47:90:6c:d7:be,[14],[-73.44827586206897],1
120,4014,center,2018-01-04 11:15:46,e4:47:90:6c:d7:be,[9],[-84.8125],1
121,4014,center,2018-01-04 11:15:47,e4:47:90:6c:d7:be,[12],[-79.21052631578948],1
122,4014,center,2018-01-04 11:15:55,e4:47:90:6c:d7:be,[8],[-72.0],1
123,4014,center,2018-01-04 11:15:56,e4:47:90:6c:d7:be,[14],[-77.33333333333333],1
124,4014,center,2018-01-04 11:15:57,e4:47:90:6c:d7:be,[13],[-80.73684210526316],1
125,4014,center,2018-01-04 11:16:04,e4:47:90:6c:d7:be,"[8, 9, 12]","[-69.3030303030303, -80.1875, -77.41176470588235]",3
126,4014,center,2018-01-04 11:16:05,e4:47:90:6c:d7:be,[14],[-78.125],1
127,4014,center,2018-01-04 11:16:11,e4:47:90:6c:d7:be,"[9, 14]","[-84.125, -73.125]",2
128,4014,center,2018-01-04 11:16:13,e4:47:90:6c:d7:be,[13],[-85.13333333333334],1
129,4014,center,2018-01-04 11:16:14,e4:47:90:6c:d7:be,[8],[-75.0],1
130,4014,center,2018-01-04 11:16:20,e4:47:90:6c:d7:be,[12],[-83.88235294117646],1
131,4014,center,2018-01-04 11:16:22,e4:47:90:6c:d7:be,[14],[-72.72727272727273],1
132,4014,center,2018-01-04 11:16:25,e4:47:90:6c:d7:be,"[8, 13]","[-68.70370370370371, -82.84615384615384]",2
133,4014,center,2018-01-04 11:16:27,e4:47:90:6c:d7:be,[9],[-79.94444444444444],1
134,4014,center,2018-01-04 11:16:29,e4:47:90:6c:d7:be,[11],[-86.0],1
135,4014,center,2018-01-04 11:16:31,e4:47:90:6c:d7:be,[14],[-83.16666666666667],1
136,4014,center,2018-01-04 11:16:32,e4:47:90:6c:d7:be,[12],[-82.875],1
137,4014,center,2018-01-04 11:16:33,e4:47:90:6c:d7:be,"[8, 13]","[-67.0, -80.5]",2
138,4014,center,2018-01-04 11:16:44,e4:47:90:6c:d7:be,[8],[-70.425],1
139,4014,center,2018-01-04 11:16:45,e4:47:90:6c:d7:be,[9],[-86.38461538461539],1
140,4014,center,2018-01-04 11:16:48,e4:47:90:6c:d7:be,"[12, 13]","[-80.0, -82.38095238095238]",2
141,4014,center,2018-01-04 11:16:51,e4:47:90:6c:d7:be,[14],[-78.0],1
142,4014,center,2018-01-04 11:16:56,e4:47:90:6c:d7:be,[15],[-85.76470588235294],1
143,4014,center,2018-01-04 11:16:58,e4:47:90:6c:d7:be,"[12, 13]","[-75.15789473684211, -79.11111111111111]",2
144,4014,center,2018-01-04 11:16:59,e4:47:90:6c:d7:be,[9],[-85.6875],1
145,4014,center,2018-01-04 11:17:01,e4:47:90:6c:d7:be,[8],[-74.35483870967742],1
146,4014,center,2018-01-04 11:17:04,e4:47:90:6c:d7:be,"[12, 14]","[-79.0, -71.31428571428572]",2
147,4014,center,2018-01-04 11:17:13,e4:47:90:6c:d7:be,[8],[-67.88571428571429],1
148,4014,center,2018-01-04 11:17:14,e4:47:90:6c:d7:be,"[11, 13]","[-86.0, -82.8]",2
149,4014,center,2018-01-04 11:17:16,e4:47:90:6c:d7:be,[9],[-85.35714285714286],1
150,4014,center,2018-01-04 11:17:20,e4:47:90:6c:d7:be,[15],[-86.6875],1
151,4014,center,2018-01-04 11:17:21,e4:47:90:6c:d7:be,"[12, 14]","[-77.0909090909091, -71.29629629629629]",2
152,4014,center,2018-01-04 11:17:26,e4:47:90:6c:d7:be,[14],[-75.0],1
153,4014,center,2018-01-04 11:17:29,e4:47:90:6c:d7:be,[8],[-67.38709677419355],1
154,4014,center,2018-01-04 11:17:32,e4:47:90:6c:d7:be,[9],[-85.28571428571429],1
155,4014,center,2018-01-04 11:17:33,e4:47:90:6c:d7:be,"[12, 13]","[-82.22222222222223, -82.73333333333333]",2
156,4014,center,2018-01-04 11:17:34,e4:47:90:6c:d7:be,[14],[-76.77777777777777],1
157,4014,center,2018-01-04 11:17:41,e4:47:90:6c:d7:be,[14],[-77.6470588235294],1
158,4014,center,2018-01-04 11:17:44,e4:47:90:6c:d7:be,"[8, 13]","[-72.32352941176471, -82.91666666666667]",2
159,4014,center,2018-01-04 11:17:45,e4:47:90:6c:d7:be,[12],[-82.73333333333333],1
160,4014,center,2018-01-04 11:17:48,e4:47:90:6c:d7:be,[9],[-86.5],1
161,4014,center,2018-01-04 11:17:53,e4:47:90:6c:d7:be,[14],[-82.75],1
162,4014,center,2018-01-04 11:17:57,e4:47:90:6c:d7:be,[14],[-73.05714285714286],1
163,4014,center,2018-01-04 11:17:58,e4:47:90:6c:d7:be,[10],[-85.0],1
164,4014,center,2018-01-04 11:18:00,e4:47:90:6c:d7:be,"[8, 13]","[-72.34285714285714, -75.42857142857143]",2
165,4014,center,2018-01-04 11:18:01,e4:47:90:6c:d7:be,[15],[-86.0],1
166,4014,center,2018-01-04 11:18:02,e4:47:90:6c:d7:be,[9],[-85.83333333333333],1
167,4014,center,2018-01-04 11:18:04,e4:47:90:6c:d7:be,[12],[-79.0],1
168,4014,center,2018-01-04 11:18:11,e4:47:90:6c:d7:be,[14],[-76.0],1
169,4014,center,2018-01-04 11:18:12,e4:47:90:6c:d7:be,"[12, 13]","[-80.9090909090909, -77.0]",2
170,4014,center,2018-01-04 11:18:14,e4:47:90:6c:d7:be,[8],[-69.225],1
171,4014,center,2018-01-04 11:18:17,e4:47:90:6c:d7:be,"[9, 12]","[-82.94444444444444, -81.57142857142857]",2
172,4014,center,2018-01-04 11:18:21,e4:47:90:6c:d7:be,[14],[-76.4375],1
173,4014,center,2018-01-04 11:18:27,e4:47:90:6c:d7:be,"[13, 14]","[-75.5, -79.33333333333333]",2
174,4014,center,2018-01-04 11:18:29,e4:47:90:6c:d7:be,[8],[-70.875],1
175,4014,center,2018-01-04 11:18:30,e4:47:90:6c:d7:be,[12],[-81.41176470588235],1
176,4014,center,2018-01-04 11:18:31,e4:47:90:6c:d7:be,[9],[-87.0],1
177,4014,center,2018-01-04 11:18:41,e4:47:90:6c:d7:be,[13],[-71.52380952380952],1
178,4014,center,2018-01-04 11:18:44,e4:47:90:6c:d7:be,[14],[-77.72],1
179,4014,center,2018-01-04 11:18:45,e4:47:90:6c:d7:be,"[8, 13]","[-61.89655172413793, -77.0]",2
180,4014,center,2018-01-04 11:18:46,e4:47:90:6c:d7:be,[12],[-78.72727272727273],1
181,4014,center,2018-01-04 11:18:47,e4:47:90:6c:d7:be,[9],[-83.47058823529412],1
182,4014,center,2018-01-04 11:18:53,e4:47:90:6c:d7:be,[15],[-88.0],1
183,4014,center,2018-01-04 11:18:56,e4:47:90:6c:d7:be,[13],[-80.5],1
184,4014,center,2018-01-04 11:18:58,e4:47:90:6c:d7:be,[12],[-83.0],1
185,4014,center,2018-01-04 11:19:04,e4:47:90:6c:d7:be,"[8, 14]","[-72.26666666666667, -81.9]",2
186,4014,center,2018-01-04 11:19:11,e4:47:90:6c:d7:be,"[10, 13]","[-86.0, -75.16666666666667]",2
187,4014,center,2018-01-04 11:19:12,e4:47:90:6c:d7:be,[8],[-69.91666666666667],1
188,4014,center,2018-01-04 11:19:13,e4:47:90:6c:d7:be,[14],[-77.66666666666667],1
189,4014,center,2018-01-04 11:19:14,e4:47:90:6c:d7:be,"[9, 11, 13]","[-86.625, -87.25, -74.5]",3
190,4014,center,2018-01-04 11:19:15,e4:47:90:6c:d7:be,[12],[-74.88888888888889],1
191,4014,center,2018-01-04 11:19:27,e4:47:90:6c:d7:be,"[13, 15]","[-84.85714285714286, -84.3529411764706]",2
192,4014,center,2018-01-04 11:19:28,e4:47:90:6c:d7:be,[8],[-74.61290322580645],1
193,4014,center,2018-01-04 11:19:29,e4:47:90:6c:d7:be,[12],[-81.3076923076923],1
194,4014,center,2018-01-04 11:19:32,e4:47:90:6c:d7:be,[14],[-76.0],1
195,4014,center,2018-01-04 11:19:42,e4:47:90:6c:d7:be,[12],[-75.81818181818181],1
196,4014,center,2018-01-04 11:19:45,e4:47:90:6c:d7:be,[8],[-65.76666666666667],1
197,4014,center,2018-01-04 11:19:46,e4:47:90:6c:d7:be,[13],[-81.61538461538461],1
198,4014,center,2018-01-04 11:19:48,e4:47:90:6c:d7:be,[14],[-81.92],1
199,4014,center,2018-01-04 11:19:50,e4:47:90:6c:d7:be,[9],[-86.0],1
200,4014,center,2018-01-04 11:19:51,e4:47:90:6c:d7:be,[15],[-87.0],1
201,4014,center,2018-01-04 11:19:52,e4:47:90:6c:d7:be,[12],[-76.85714285714286],1
202,4014,center,2018-01-04 11:19:57,e4:47:90:6c:d7:be,[14],[-76.20833333333333],1
203,4014,center,2018-01-04 11:19:58,e4:47:90:6c:d7:be,"[8, 15]","[-66.68571428571428, -85.45454545454545]",2
204,4014,center,2018-01-04 11:19:59,e4:47:90:6c:d7:be,"[12, 13]","[-78.92307692307692, -81.81818181818181]",2
205,4014,center,2018-01-04 11:20:11,e4:47:90:6c:d7:be,[13],[-79.61111111111111],1
206,4014,center,2018-01-04 11:20:14,e4:47:90:6c:d7:be,"[8, 9, 15]","[-71.82051282051282, -86.0, -85.72727272727273]",3
207,4014,center,2018-01-04 11:20:17,e4:47:90:6c:d7:be,"[12, 14]","[-70.72, -79.80952380952381]",2
208,4014,center,2018-01-04 11:20:25,e4:47:90:6c:d7:be,[8],[-64.0],1
209,4014,center,2018-01-04 11:20:29,e4:47:90:6c:d7:be,"[9, 12, 14]","[-82.31818181818181, -76.4, -85.14285714285714]",3
210,4014,center,2018-01-04 11:20:31,e4:47:90:6c:d7:be,"[8, 13]","[-66.44827586206897, -75.73076923076923]",2
211,4014,center,2018-01-04 11:20:35,e4:47:90:6c:d7:be,"[8, 12, 13]","[-69.75, -73.66666666666667, -74.93103448275862]",3
212,4014,center,2018-01-04 11:20:36,e4:47:90:6c:d7:be,[9],[-86.0],1
213,4014,center,2018-01-04 11:20:38,e4:47:90:6c:d7:be,"[8, 14]","[-73.95833333333333, -82.86666666666666]",2
214,4014,center,2018-01-04 11:20:42,e4:47:90:6c:d7:be,[12],[-81.3],1
215,4014,center,2018-01-04 11:20:48,e4:47:90:6c:d7:be,[8],[-76.45],1
216,4014,center,2018-01-04 11:20:49,e4:47:90:6c:d7:be,[12],[-83.78571428571429],1
217,4014,center,2018-01-04 11:20:53,e4:47:90:6c:d7:be,[13],[-76.38888888888889],1
218,4014,center,2018-01-04 11:20:54,e4:47:90:6c:d7:be,[8],[-76.71428571428571],1
219,4014,center,2018-01-04 11:20:55,e4:47:90:6c:d7:be,[14],[-83.38095238095238],1
220,4014,center,2018-01-04 11:20:56,e4:47:90:6c:d7:be,[12],[-82.0],1
221,4014,center,2018-01-04 11:21:04,e4:47:90:6c:d7:be,[13],[-77.5909090909091],1
222,4014,center,2018-01-04 11:21:05,e4:47:90:6c:d7:be,"[8, 14]","[-67.0909090909091, -76.77272727272727]",2
223,4014,center,2018-01-04 11:21:06,e4:47:90:6c:d7:be,"[12, 15]","[-71.91666666666667, -85.35714285714286]",2
224,4014,center,2018-01-04 11:21:08,e4:47:90:6c:d7:be,[9],[-81.76],1
225,4014,center,2018-01-04 11:21:09,e4:47:90:6c:d7:be,[13],[-81.0],1
226,4014,center,2018-01-04 11:21:19,e4:47:90:6c:d7:be,"[8, 13]","[-70.54166666666667, -79.79166666666667]",2
227,4014,center,2018-01-04 11:21:22,e4:47:90:6c:d7:be,[12],[-73.41666666666667],1
228,4014,center,2018-01-04 11:21:23,e4:47:90:6c:d7:be,[9],[-84.88888888888889],1
229,4014,center,2018-01-04 11:21:29,e4:47:90:6c:d7:be,[14],[-70.84848484848484],1
230,4014,center,2018-01-04 11:21:34,e4:47:90:6c:d7:be,"[8, 13]","[-68.96969696969697, -82.80952380952381]",2
231,4014,center,2018-01-04 11:21:36,e4:47:90:6c:d7:be,[9],[-87.5],1
232,4014,center,2018-01-04 11:21:39,e4:47:90:6c:d7:be,[14],[-80.18181818181819],1
233,4014,center,2018-01-04 11:21:40,e4:47:90:6c:d7:be,[12],[-80.05],1
234,4014,center,2018-01-04 11:21:49,e4:47:90:6c:d7:be,[8],[-72.96666666666667],1
235,4014,center,2018-01-04 11:21:52,e4:47:90:6c:d7:be,[13],[-75.16666666666667],1
236,4014,center,2018-01-04 11:21:53,e4:47:90:6c:d7:be,[9],[-86.66666666666667],1
237,4014,center,2018-01-04 11:21:54,e4:47:90:6c:d7:be,[12],[-78.77777777777777],1
238,4014,center,2018-01-04 11:21:55,e4:47:90:6c:d7:be,"[12, 14]","[-75.0, -77.75]",2
239,4014,center,2018-01-04 11:22:04,e4:47:90:6c:d7:be,[13],[-80.57894736842105],1
240,4014,center,2018-01-04 11:22:08,e4:47:90:6c:d7:be,[8],[-74.15625],1
241,4014,center,2018-01-04 11:22:09,e4:47:90:6c:d7:be,[12],[-77.29411764705883],1
242,4014,center,2018-01-04 11:22:10,e4:47:90:6c:d7:be,[9],[-86.2],1
243,4014,center,2018-01-04 11:22:11,e4:47:90:6c:d7:be,[14],[-79.73913043478261],1
244,4014,center,2018-01-04 11:22:16,e4:47:90:6c:d7:be,[13],[-85.3076923076923],1
245,4014,center,2018-01-04 11:22:17,e4:47:90:6c:d7:be,"[8, 9]","[-66.8, -85.92857142857143]",2
246,4014,center,2018-01-04 11:22:18,e4:47:90:6c:d7:be,[14],[-78.33333333333333],1
247,4014,center,2018-01-04 11:22:20,e4:47:90:6c:d7:be,[12],[-80.9375],1
248,4014,center,2018-01-04 11:22:32,e4:47:90:6c:d7:be,"[8, 13]","[-72.61764705882354, -76.61538461538461]",2
249,4014,center,2018-01-04 11:22:34,e4:47:90:6c:d7:be,[12],[-79.94117647058823],1
250,4014,center,2018-01-04 11:22:36,e4:47:90:6c:d7:be,[9],[-77.9],1
251,4014,center,2018-01-04 11:22:37,e4:47:90:6c:d7:be,[14],[-84.5],1
252,4014,center,2018-01-04 11:22:39,e4:47:90:6c:d7:be,[13],[-78.61538461538461],1
253,4014,center,2018-01-04 11:22:47,e4:47:90:6c:d7:be,[14],[-79.21428571428571],1
254,4014,center,2018-01-04 11:22:49,e4:47:90:6c:d7:be,[12],[-80.93333333333334],1
255,4014,center,2018-01-04 11:22:50,e4:47:90:6c:d7:be,"[8, 13]","[-74.75862068965517, -79.6470588235294]",2
256,4014,center,2018-01-04 11:22:53,e4:47:90:6c:d7:be,[9],[-85.78571428571429],1
257,4014,center,2018-01-04 11:22:55,e4:47:90:6c:d7:be,[14],[-79.16666666666667],1
258,4014,center,2018-01-04 11:22:59,e4:47:90:6c:d7:be,[12],[-80.0],1
259,4014,center,2018-01-04 11:23:04,e4:47:90:6c:d7:be,"[8, 9, 14]","[-69.30555555555556, -82.3, -80.55555555555556]",3
260,4014,center,2018-01-04 11:23:05,e4:47:90:6c:d7:be,"[12, 13]","[-76.28571428571429, -72.48148148148148]",2
261,4014,center,2018-01-04 11:23:06,e4:47:90:6c:d7:be,[15],[-86.9090909090909],1
262,4014,center,2018-01-04 11:23:10,e4:47:90:6c:d7:be,[14],[-77.85714285714286],1
263,4014,center,2018-01-04 11:23:13,e4:47:90:6c:d7:be,[9],[-83.0],1
264,4014,center,2018-01-04 11:23:20,e4:47:90:6c:d7:be,[8],[-71.51724137931035],1
265,4014,center,2018-01-04 11:23:22,e4:47:90:6c:d7:be,"[13, 14, 15]","[-77.54166666666667, -81.95, -87.0]",3
