,nasid,position,ts,mac,controllerid,pwr,count
0,4014,center,2017-12-23 02:26:42,64:cc:2e:12:28:23,[10],[-84.0],1
1,4014,center,2017-12-23 02:26:45,64:cc:2e:12:28:23,[8],[-77.46153846153847],1
2,4014,center,2017-12-23 02:26:48,64:cc:2e:12:28:23,[9],[-82.71428571428571],1
3,4014,center,2017-12-23 02:27:09,64:cc:2e:12:28:23,[13],[-81.0],1
4,4014,center,2017-12-23 02:27:15,64:cc:2e:12:28:23,"[11, 12]","[-81.75, -86.0]",2
5,4014,center,2017-12-23 02:27:22,64:cc:2e:12:28:23,[8],[-75.33333333333333],1
6,4014,center,2017-12-23 02:27:39,64:cc:2e:12:28:23,[8],[-78.85714285714286],1
7,4014,center,2017-12-23 02:28:09,64:cc:2e:12:28:23,[13],[-78.0],1
8,4014,center,2017-12-23 02:28:16,64:cc:2e:12:28:23,[14],[-85.4],1
9,4014,center,2017-12-23 02:28:32,64:cc:2e:12:28:23,[15],[-84.85714285714286],1
10,4014,center,2017-12-23 02:28:37,64:cc:2e:12:28:23,[8],[-81.66666666666667],1
11,4014,center,2017-12-23 02:30:04,64:cc:2e:12:28:23,[16],[-82.0],1
12,4014,center,2017-12-23 02:30:09,64:cc:2e:12:28:23,[14],[-85.66666666666667],1
13,4014,center,2017-12-23 02:30:15,64:cc:2e:12:28:23,[8],[-86.0],1
14,4014,center,2017-12-23 02:31:03,64:cc:2e:12:28:23,[8],[-86.0],1
15,4014,center,2017-12-23 02:31:17,64:cc:2e:12:28:23,[15],[-84.41176470588235],1
16,4014,center,2017-12-23 02:32:04,64:cc:2e:12:28:23,[14],[-86.5],1
17,4014,center,2017-12-23 02:32:41,64:cc:2e:12:28:23,[16],[-63.111111111111114],1
18,4014,center,2017-12-23 02:33:51,64:cc:2e:12:28:23,[15],[-83.72222222222223],1
19,4014,center,2017-12-23 02:33:57,64:cc:2e:12:28:23,[14],[-90.0],1
20,4014,center,2017-12-23 02:34:41,64:cc:2e:12:28:23,[16],[-65.25714285714285],1
