,nasid,position,ts,mac,controllerid,pwr,count
102,4014,center,2017-12-27 07:53:03,d0:b3:3f:ce:be:a9,[12],[-87.33333333333333],1
103,4014,center,2017-12-27 07:53:04,d0:b3:3f:ce:be:a9,"[8, 10]","[-82.11111111111111, -81.92307692307692]",2
104,4014,center,2017-12-27 07:53:05,d0:b3:3f:ce:be:a9,[11],[-81.3103448275862],1
105,4014,center,2017-12-27 07:53:07,d0:b3:3f:ce:be:a9,[8],[-83.21739130434783],1
106,4014,center,2017-12-27 07:53:09,d0:b3:3f:ce:be:a9,"[10, 11]","[-80.51515151515152, -82.04761904761905]",2
107,4014,center,2017-12-27 07:53:13,d0:b3:3f:ce:be:a9,[8],[-82.83333333333333],1
108,4014,center,2017-12-27 07:53:14,d0:b3:3f:ce:be:a9,[10],[-79.78787878787878],1
109,4014,center,2017-12-27 07:53:15,d0:b3:3f:ce:be:a9,[12],[-87.4],1
110,4014,center,2017-12-27 07:53:16,d0:b3:3f:ce:be:a9,[11],[-81.94736842105263],1
111,4014,center,2017-12-27 07:53:19,d0:b3:3f:ce:be:a9,[8],[-82.4090909090909],1
112,4014,center,2017-12-27 07:53:20,d0:b3:3f:ce:be:a9,[10],[-82.66666666666667],1
113,4014,center,2017-12-27 07:53:23,d0:b3:3f:ce:be:a9,[11],[-81.3157894736842],1
114,4014,center,2017-12-27 07:53:27,d0:b3:3f:ce:be:a9,"[8, 10]","[-83.43333333333334, -83.125]",2
115,4014,center,2017-12-27 07:53:28,d0:b3:3f:ce:be:a9,[11],[-80.92],1
116,4014,center,2017-12-27 07:53:32,d0:b3:3f:ce:be:a9,[10],[-84.07692307692308],1
117,4014,center,2017-12-27 07:53:33,d0:b3:3f:ce:be:a9,[8],[-85.13333333333334],1
118,4014,center,2017-12-27 07:53:35,d0:b3:3f:ce:be:a9,[11],[-82.94117647058823],1
119,4014,center,2017-12-27 07:53:37,d0:b3:3f:ce:be:a9,[10],[-83.56],1
120,4014,center,2017-12-27 07:53:40,d0:b3:3f:ce:be:a9,[8],[-86.23076923076923],1
121,4014,center,2017-12-27 07:53:44,d0:b3:3f:ce:be:a9,"[10, 11]","[-83.62068965517241, -83.91428571428571]",2
122,4014,center,2017-12-27 07:53:48,d0:b3:3f:ce:be:a9,[8],[-85.03571428571429],1
123,4014,center,2017-12-27 07:53:52,d0:b3:3f:ce:be:a9,[10],[-86.3],1
124,4014,center,2017-12-27 07:53:54,d0:b3:3f:ce:be:a9,[11],[-84.66666666666667],1
125,4014,center,2017-12-27 07:53:57,d0:b3:3f:ce:be:a9,[8],[-87.07692307692308],1
126,4014,center,2017-12-27 07:53:59,d0:b3:3f:ce:be:a9,[10],[-86.5],1
127,4014,center,2017-12-27 07:54:01,d0:b3:3f:ce:be:a9,[11],[-85.84210526315789],1
128,4014,center,2017-12-27 07:54:04,d0:b3:3f:ce:be:a9,[8],[-86.5],1
129,4014,center,2017-12-27 07:54:08,d0:b3:3f:ce:be:a9,"[10, 11]","[-86.5, -84.6923076923077]",2
130,4014,center,2017-12-27 07:54:12,d0:b3:3f:ce:be:a9,[8],[-86.83333333333333],1
131,4014,center,2017-12-27 07:54:18,d0:b3:3f:ce:be:a9,[10],[-86.5],1
132,4014,center,2017-12-27 07:54:19,d0:b3:3f:ce:be:a9,[11],[-84.47058823529412],1
133,4014,center,2017-12-27 07:54:21,d0:b3:3f:ce:be:a9,[8],[-87.5],1
134,4014,center,2017-12-27 07:54:25,d0:b3:3f:ce:be:a9,[10],[-86.33333333333333],1
135,4014,center,2017-12-27 07:54:31,d0:b3:3f:ce:be:a9,"[8, 10]","[-84.94117647058823, -85.45454545454545]",2
136,4014,center,2017-12-27 07:54:36,d0:b3:3f:ce:be:a9,[8],[-86.23076923076923],1
137,4014,center,2017-12-27 07:54:38,d0:b3:3f:ce:be:a9,[10],[-85.95],1
138,4014,center,2017-12-27 07:54:46,d0:b3:3f:ce:be:a9,"[8, 10]","[-85.94117647058823, -86.27272727272727]",2
139,4014,center,2017-12-27 07:54:51,d0:b3:3f:ce:be:a9,"[8, 11]","[-83.3125, -86.0]",2
140,4014,center,2017-12-27 07:54:52,d0:b3:3f:ce:be:a9,[10],[-86.2],1
141,4014,center,2017-12-27 07:54:54,d0:b3:3f:ce:be:a9,[9],[-85.66666666666667],1
142,4014,center,2017-12-27 07:54:58,d0:b3:3f:ce:be:a9,"[8, 11]","[-80.52380952380952, -83.2258064516129]",2
143,4014,center,2017-12-27 07:55:00,d0:b3:3f:ce:be:a9,"[10, 12]","[-86.57142857142857, -85.83333333333333]",2
144,4014,center,2017-12-27 07:55:01,d0:b3:3f:ce:be:a9,[9],[-82.24],1
145,4014,center,2017-12-27 07:55:04,d0:b3:3f:ce:be:a9,[8],[-79.5],1
146,4014,center,2017-12-27 07:55:06,d0:b3:3f:ce:be:a9,[10],[-86.33333333333333],1
147,4014,center,2017-12-27 07:55:07,d0:b3:3f:ce:be:a9,"[11, 12]","[-84.54166666666667, -86.0]",2
148,4014,center,2017-12-27 07:55:08,d0:b3:3f:ce:be:a9,"[8, 9]","[-77.55172413793103, -80.6086956521739]",2
149,4014,center,2017-12-27 07:55:13,d0:b3:3f:ce:be:a9,"[8, 12]","[-80.41935483870968, -85.5]",2
150,4014,center,2017-12-27 07:55:14,d0:b3:3f:ce:be:a9,[13],[-83.66666666666667],1
151,4014,center,2017-12-27 07:55:15,d0:b3:3f:ce:be:a9,[9],[-84.22222222222223],1
