,nasid,position,ts,mac,controllerid,pwr,count
0,4014,center,2018-01-02 04:23:35,40:49:0f:b7:52:6a,[14],[-48.5],1
1,4014,center,2018-01-02 04:23:48,40:49:0f:b7:52:6a,"[15, 16]","[-59.666666666666664, -82.6]",2
2,4014,center,2018-01-02 04:23:50,40:49:0f:b7:52:6a,[14],[-47.5],1
3,4014,center,2018-01-02 04:24:06,40:49:0f:b7:52:6a,[14],[-47.6],1
4,4014,center,2018-01-02 04:24:10,40:49:0f:b7:52:6a,"[15, 16]","[-58.0, -82.33333333333333]",2
5,4014,center,2018-01-02 04:24:27,40:49:0f:b7:52:6a,[14],[-47.666666666666664],1
6,4014,center,2018-01-02 04:24:41,40:49:0f:b7:52:6a,[16],[-82.75],1
7,4014,center,2018-01-02 04:24:42,40:49:0f:b7:52:6a,[15],[-61.2],1
8,4014,center,2018-01-02 04:24:54,40:49:0f:b7:52:6a,[14],[-47.5],1
9,4014,center,2018-01-02 04:25:08,40:49:0f:b7:52:6a,[15],[-61.666666666666664],1
10,4014,center,2018-01-02 04:25:11,40:49:0f:b7:52:6a,[16],[-81.85714285714286],1
11,4014,center,2018-01-02 04:25:12,40:49:0f:b7:52:6a,[14],[-46.5],1
12,4014,center,2018-01-02 04:25:28,40:49:0f:b7:52:6a,[14],[-48.0],1
13,4014,center,2018-01-02 04:25:29,40:49:0f:b7:52:6a,[15],[-62.0],1
14,4014,center,2018-01-02 04:25:43,40:49:0f:b7:52:6a,[16],[-84.0],1
15,4014,center,2018-01-02 04:25:51,40:49:0f:b7:52:6a,[14],[-46.6],1
16,4014,center,2018-01-02 04:26:00,40:49:0f:b7:52:6a,[15],[-57.0],1
17,4014,center,2018-01-02 04:26:04,40:49:0f:b7:52:6a,[16],[-82.33333333333333],1
18,4014,center,2018-01-02 04:26:07,40:49:0f:b7:52:6a,[14],[-48.5],1
19,4014,center,2018-01-02 04:26:15,40:49:0f:b7:52:6a,"[14, 15, 16]","[-48.0, -58.666666666666664, -83.5]",3
20,4014,center,2018-01-02 04:26:31,40:49:0f:b7:52:6a,[16],[-81.0],1
21,4014,center,2018-01-02 04:26:33,40:49:0f:b7:52:6a,[14],[-61.333333333333336],1
22,4014,center,2018-01-02 04:26:34,40:49:0f:b7:52:6a,[15],[-53.0],1
23,4014,center,2018-01-02 04:26:58,40:49:0f:b7:52:6a,[14],[-47.8],1
24,4014,center,2018-01-02 04:27:04,40:49:0f:b7:52:6a,[16],[-81.85714285714286],1
25,4014,center,2018-01-02 04:27:08,40:49:0f:b7:52:6a,[15],[-53.0],1
26,4014,center,2018-01-02 04:27:19,40:49:0f:b7:52:6a,[14],[-47.6],1
27,4014,center,2018-01-02 04:27:22,40:49:0f:b7:52:6a,[16],[-81.25],1
28,4014,center,2018-01-02 04:27:33,40:49:0f:b7:52:6a,[14],[-47.0],1
29,4014,center,2018-01-02 04:27:34,40:49:0f:b7:52:6a,[15],[-53.0],1
30,4014,center,2018-01-02 04:27:49,40:49:0f:b7:52:6a,[16],[-82.5],1
31,4014,center,2018-01-02 04:27:54,40:49:0f:b7:52:6a,[14],[-47.333333333333336],1
32,4014,center,2018-01-02 04:28:11,40:49:0f:b7:52:6a,[15],[-52.0],1
33,4014,center,2018-01-02 04:28:13,40:49:0f:b7:52:6a,"[14, 16]","[-46.666666666666664, -83.0]",2
34,4014,center,2018-01-02 04:28:29,40:49:0f:b7:52:6a,[14],[-46.666666666666664],1
35,4014,center,2018-01-02 04:28:33,40:49:0f:b7:52:6a,"[15, 16]","[-53.0, -81.75]",2
36,4014,center,2018-01-02 04:28:45,40:49:0f:b7:52:6a,[14],[-59.0],1
37,4014,center,2018-01-02 04:29:00,40:49:0f:b7:52:6a,"[14, 16]","[-49.0, -82.4]",2
38,4014,center,2018-01-02 04:29:01,40:49:0f:b7:52:6a,[15],[-52.25],1
39,4014,center,2018-01-02 04:29:14,40:49:0f:b7:52:6a,[14],[-47.0],1
40,4014,center,2018-01-02 04:29:16,40:49:0f:b7:52:6a,[15],[-52.0],1
41,4014,center,2018-01-02 04:29:18,40:49:0f:b7:52:6a,[16],[-82.0],1
42,4014,center,2018-01-02 04:29:25,40:49:0f:b7:52:6a,[14],[-47.0],1
43,4014,center,2018-01-02 04:29:33,40:49:0f:b7:52:6a,"[15, 16]","[-51.0, -83.0]",2
