,nasid,position,ts,mac,controllerid,pwr,count
0,4014,center,2017-12-30 07:16:05,18:22:7e:99:43:aa,[10],[-85.5],1
1,4014,center,2017-12-30 07:18:16,18:22:7e:99:43:aa,[11],[-84.77777777777777],1
2,4014,center,2017-12-30 07:18:19,18:22:7e:99:43:aa,[10],[-75.92857142857143],1
3,4014,center,2017-12-30 07:19:30,18:22:7e:99:43:aa,[10],[-83.44444444444444],1
4,4014,center,2017-12-30 07:19:40,18:22:7e:99:43:aa,[10],[-86.0],1
5,4014,center,2017-12-30 07:20:05,18:22:7e:99:43:aa,[10],[-85.16666666666667],1
6,4014,center,2017-12-30 07:20:30,18:22:7e:99:43:aa,[10],[-84.71428571428571],1
7,4014,center,2017-12-30 07:21:37,18:22:7e:99:43:aa,[10],[-84.375],1
8,4014,center,2017-12-30 07:22:34,18:22:7e:99:43:aa,[10],[-85.33333333333333],1
9,4014,center,2017-12-30 07:23:01,18:22:7e:99:43:aa,[10],[-84.5],1
10,4014,center,2017-12-30 07:23:10,18:22:7e:99:43:aa,[10],[-80.16666666666667],1
11,4014,center,2017-12-30 07:23:33,18:22:7e:99:43:aa,[10],[-83.33333333333333],1
12,4014,center,2017-12-30 07:23:56,18:22:7e:99:43:aa,[10],[-85.4],1
13,4014,center,2017-12-30 07:24:34,18:22:7e:99:43:aa,[10],[-78.66666666666667],1
14,4014,center,2017-12-30 07:25:08,18:22:7e:99:43:aa,[10],[-81.6],1
15,4014,center,2017-12-30 07:25:52,18:22:7e:99:43:aa,[10],[-84.0],1
16,4014,center,2017-12-30 07:27:15,18:22:7e:99:43:aa,[10],[-84.0],1
17,4014,center,2017-12-30 07:27:40,18:22:7e:99:43:aa,[10],[-83.5],1
18,4014,center,2017-12-30 07:28:19,18:22:7e:99:43:aa,[10],[-85.5],1
19,4014,center,2017-12-30 07:33:16,18:22:7e:99:43:aa,[10],[-80.7],1
20,4014,center,2017-12-30 07:37:57,18:22:7e:99:43:aa,[10],[-85.33333333333333],1
21,4014,center,2017-12-30 07:37:59,18:22:7e:99:43:aa,[8],[-89.5],1
22,4014,center,2017-12-30 07:42:40,18:22:7e:99:43:aa,[10],[-77.33333333333333],1
23,4014,center,2017-12-30 07:47:28,18:22:7e:99:43:aa,[10],[-84.2],1
24,4014,center,2017-12-30 07:50:43,18:22:7e:99:43:aa,[10],[-83.5],1
25,4014,center,2017-12-30 07:51:17,18:22:7e:99:43:aa,[10],[-83.8],1
26,4014,center,2017-12-30 07:51:25,18:22:7e:99:43:aa,[10],[-86.0],1
27,4014,center,2017-12-30 07:51:32,18:22:7e:99:43:aa,[10],[-83.85714285714286],1
28,4014,center,2017-12-30 07:51:40,18:22:7e:99:43:aa,[10],[-85.27272727272727],1
29,4014,center,2017-12-30 07:51:46,18:22:7e:99:43:aa,[10],[-80.81818181818181],1
30,4014,center,2017-12-30 07:51:53,18:22:7e:99:43:aa,[10],[-82.0625],1
31,4014,center,2017-12-30 07:52:01,18:22:7e:99:43:aa,[10],[-82.85714285714286],1
32,4014,center,2017-12-30 07:52:11,18:22:7e:99:43:aa,[10],[-81.88888888888889],1
33,4014,center,2017-12-30 07:52:20,18:22:7e:99:43:aa,[10],[-83.55555555555556],1
34,4014,center,2017-12-30 07:52:30,18:22:7e:99:43:aa,[10],[-83.35714285714286],1
35,4014,center,2017-12-30 07:52:39,18:22:7e:99:43:aa,[10],[-83.33333333333333],1
36,4014,center,2017-12-30 07:52:51,18:22:7e:99:43:aa,[10],[-83.55555555555556],1
37,4014,center,2017-12-30 07:53:07,18:22:7e:99:43:aa,[10],[-83.45454545454545],1
38,4014,center,2017-12-30 07:53:17,18:22:7e:99:43:aa,[10],[-85.38461538461539],1
39,4014,center,2017-12-30 07:53:23,18:22:7e:99:43:aa,[10],[-83.5],1
40,4014,center,2017-12-30 07:53:33,18:22:7e:99:43:aa,[10],[-83.92857142857143],1
41,4014,center,2017-12-30 07:53:58,18:22:7e:99:43:aa,[10],[-84.1875],1
42,4014,center,2017-12-30 07:54:08,18:22:7e:99:43:aa,[10],[-84.83333333333333],1
43,4014,center,2017-12-30 07:54:14,18:22:7e:99:43:aa,[10],[-80.4],1
44,4014,center,2017-12-30 07:54:22,18:22:7e:99:43:aa,[10],[-81.1],1
45,4014,center,2017-12-30 07:54:27,18:22:7e:99:43:aa,[10],[-79.92307692307692],1
46,4014,center,2017-12-30 07:54:34,18:22:7e:99:43:aa,[10],[-79.0],1
47,4014,center,2017-12-30 07:54:37,18:22:7e:99:43:aa,[10],[-77.66666666666667],1
48,4014,center,2017-12-30 07:54:44,18:22:7e:99:43:aa,[10],[-79.0],1
49,4014,center,2017-12-30 07:54:51,18:22:7e:99:43:aa,[10],[-78.76923076923077],1
50,4014,center,2017-12-30 07:54:59,18:22:7e:99:43:aa,[10],[-79.25],1
51,4014,center,2017-12-30 07:55:04,18:22:7e:99:43:aa,[10],[-81.2],1
52,4014,center,2017-12-30 07:55:14,18:22:7e:99:43:aa,[10],[-84.0],1
53,4014,center,2017-12-30 07:55:22,18:22:7e:99:43:aa,[10],[-84.58333333333333],1
54,4014,center,2017-12-30 07:55:29,18:22:7e:99:43:aa,[10],[-84.22222222222223],1
55,4014,center,2017-12-30 07:55:34,18:22:7e:99:43:aa,[10],[-84.0],1
56,4014,center,2017-12-30 07:55:43,18:22:7e:99:43:aa,[10],[-84.75],1
57,4014,center,2017-12-30 07:55:48,18:22:7e:99:43:aa,[10],[-86.875],1
58,4014,center,2017-12-30 07:55:58,18:22:7e:99:43:aa,[10],[-85.8],1
59,4014,center,2017-12-30 07:56:08,18:22:7e:99:43:aa,[10],[-85.75],1
60,4014,center,2017-12-30 07:56:20,18:22:7e:99:43:aa,[10],[-85.33333333333333],1
61,4014,center,2017-12-30 07:56:28,18:22:7e:99:43:aa,[10],[-81.25],1
62,4014,center,2017-12-30 07:56:38,18:22:7e:99:43:aa,[10],[-82.33333333333333],1
63,4014,center,2017-12-30 07:56:46,18:22:7e:99:43:aa,[10],[-83.57142857142857],1
64,4014,center,2017-12-30 07:56:54,18:22:7e:99:43:aa,[10],[-82.83333333333333],1
