,nasid,position,ts,mac,controllerid,pwr,count
0,4014,center,2017-12-22 04:19:25,28:39:5e:33:43:a7,[15],[-53.0],1
1,4014,center,2017-12-22 04:19:49,28:39:5e:33:43:a7,[14],[-53.857142857142854],1
2,4014,center,2017-12-22 04:19:53,28:39:5e:33:43:a7,[16],[-82.25],1
3,4014,center,2017-12-22 04:20:30,28:39:5e:33:43:a7,[15],[-54.166666666666664],1
4,4014,center,2017-12-22 04:20:34,28:39:5e:33:43:a7,[16],[-80.73333333333333],1
5,4014,center,2017-12-22 04:20:36,28:39:5e:33:43:a7,[14],[-55.25],1
6,4014,center,2017-12-22 04:21:34,28:39:5e:33:43:a7,[16],[-81.0],1
7,4014,center,2017-12-22 04:21:43,28:39:5e:33:43:a7,[14],[-55.0],1
8,4014,center,2017-12-22 04:21:52,28:39:5e:33:43:a7,[15],[-53.666666666666664],1
9,4014,center,2017-12-22 04:22:34,28:39:5e:33:43:a7,[16],[-79.0],1
10,4014,center,2017-12-22 04:22:35,28:39:5e:33:43:a7,[15],[-53.0],1
11,4014,center,2017-12-22 04:22:36,28:39:5e:33:43:a7,[14],[-55.0],1
12,4014,center,2017-12-22 04:22:50,28:39:5e:33:43:a7,[14],[-60.714285714285715],1
13,4014,center,2017-12-22 04:22:53,28:39:5e:33:43:a7,[15],[-57.25],1
14,4014,center,2017-12-22 04:22:55,28:39:5e:33:43:a7,[16],[-80.71428571428571],1
15,4014,center,2017-12-22 04:23:47,28:39:5e:33:43:a7,[14],[-60.75],1
16,4014,center,2017-12-22 04:23:50,28:39:5e:33:43:a7,[16],[-81.2],1
17,4014,center,2017-12-22 04:23:51,28:39:5e:33:43:a7,[15],[-53.0],1
18,4014,center,2017-12-22 04:24:50,28:39:5e:33:43:a7,"[14, 16]","[-55.0, -80.66666666666667]",2
19,4014,center,2017-12-22 04:25:27,28:39:5e:33:43:a7,[15],[-52.857142857142854],1
20,4014,center,2017-12-22 04:25:59,28:39:5e:33:43:a7,[14],[-55.5],1
21,4014,center,2017-12-22 04:26:06,28:39:5e:33:43:a7,[16],[-82.5],1
22,4014,center,2017-12-22 04:26:08,28:39:5e:33:43:a7,[15],[-53.57142857142857],1
