,nasid,position,ts,mac,controllerid,pwr,count
19,4014,center,2018-01-13 04:31:01,40:49:0f:b7:52:6a,[14],[-48.833333333333336],1
20,4014,center,2018-01-13 04:31:06,40:49:0f:b7:52:6a,[1],[-85.0],1
21,4014,center,2018-01-13 04:31:13,40:49:0f:b7:52:6a,[5],[-84.0],1
22,4014,center,2018-01-13 04:31:17,40:49:0f:b7:52:6a,[14],[-47.666666666666664],1
23,4014,center,2018-01-13 04:31:18,40:49:0f:b7:52:6a,[16],[-80.5],1
24,4014,center,2018-01-13 04:31:19,40:49:0f:b7:52:6a,[15],[-52.0],1
25,4014,center,2018-01-13 04:31:33,40:49:0f:b7:52:6a,[1],[-84.5],1
26,4014,center,2018-01-13 04:31:34,40:49:0f:b7:52:6a,[5],[-84.25],1
27,4014,center,2018-01-13 04:31:35,40:49:0f:b7:52:6a,[14],[-46.333333333333336],1
28,4014,center,2018-01-13 04:31:36,40:49:0f:b7:52:6a,[16],[-80.0],1
29,4014,center,2018-01-13 04:31:39,40:49:0f:b7:52:6a,[15],[-52.0],1
30,4014,center,2018-01-13 04:31:50,40:49:0f:b7:52:6a,"[5, 14]","[-85.0, -47.666666666666664]",2
31,4014,center,2018-01-13 04:31:51,40:49:0f:b7:52:6a,"[1, 16]","[-86.33333333333333, -80.0]",2
32,4014,center,2018-01-13 04:32:04,40:49:0f:b7:52:6a,[15],[-51.75],1
33,4014,center,2018-01-13 04:32:05,40:49:0f:b7:52:6a,"[5, 14]","[-84.0, -46.0]",2
34,4014,center,2018-01-13 04:32:06,40:49:0f:b7:52:6a,"[1, 16]","[-86.0, -80.0]",2
35,4014,center,2018-01-13 04:32:15,40:49:0f:b7:52:6a,"[5, 14]","[-84.0, -46.0]",2
36,4014,center,2018-01-13 04:32:17,40:49:0f:b7:52:6a,[1],[-85.5],1
37,4014,center,2018-01-13 04:32:18,40:49:0f:b7:52:6a,[15],[-52.0],1
38,4014,center,2018-01-13 04:32:26,40:49:0f:b7:52:6a,[14],[-47.0],1
39,4014,center,2018-01-13 04:32:32,40:49:0f:b7:52:6a,[15],[-51.5],1
40,4014,center,2018-01-13 04:32:36,40:49:0f:b7:52:6a,[5],[-81.0],1
41,4014,center,2018-01-13 04:32:37,40:49:0f:b7:52:6a,[16],[-79.66666666666667],1
42,4014,center,2018-01-13 04:32:38,40:49:0f:b7:52:6a,[14],[-46.0],1
43,4014,center,2018-01-13 04:32:39,40:49:0f:b7:52:6a,[1],[-85.5],1
44,4014,center,2018-01-13 04:32:43,40:49:0f:b7:52:6a,"[5, 15]","[-82.66666666666667, -52.0]",2
45,4014,center,2018-01-13 04:32:46,40:49:0f:b7:52:6a,[1],[-87.0],1
46,4014,center,2018-01-13 04:32:48,40:49:0f:b7:52:6a,[14],[-49.0],1
47,4014,center,2018-01-13 04:32:53,40:49:0f:b7:52:6a,"[5, 16]","[-82.0, -80.0]",2
48,4014,center,2018-01-13 04:32:55,40:49:0f:b7:52:6a,[1],[-86.0],1
49,4014,center,2018-01-13 04:33:01,40:49:0f:b7:52:6a,[15],[-51.5],1
50,4014,center,2018-01-13 04:33:04,40:49:0f:b7:52:6a,[14],[-48.0],1
51,4014,center,2018-01-13 04:33:05,40:49:0f:b7:52:6a,[1],[-86.5],1
52,4014,center,2018-01-13 04:33:08,40:49:0f:b7:52:6a,"[5, 16]","[-84.0, -81.0]",2
53,4014,center,2018-01-13 04:33:11,40:49:0f:b7:52:6a,[14],[-48.666666666666664],1
54,4014,center,2018-01-13 04:33:13,40:49:0f:b7:52:6a,[15],[-51.5],1
55,4014,center,2018-01-13 04:33:14,40:49:0f:b7:52:6a,[5],[-84.0],1
56,4014,center,2018-01-13 04:33:21,40:49:0f:b7:52:6a,[1],[-89.0],1
57,4014,center,2018-01-13 04:33:23,40:49:0f:b7:52:6a,[16],[-81.0],1
58,4014,center,2018-01-13 04:33:26,40:49:0f:b7:52:6a,[14],[-48.75],1
59,4014,center,2018-01-13 04:33:27,40:49:0f:b7:52:6a,[5],[-83.5],1
60,4014,center,2018-01-13 04:33:29,40:49:0f:b7:52:6a,"[1, 15]","[-86.0, -52.5]",2
61,4014,center,2018-01-13 04:33:37,40:49:0f:b7:52:6a,[1],[-86.0],1
62,4014,center,2018-01-13 04:33:38,40:49:0f:b7:52:6a,[5],[-84.0],1
63,4014,center,2018-01-13 04:33:39,40:49:0f:b7:52:6a,[14],[-45.5],1
64,4014,center,2018-01-13 04:33:40,40:49:0f:b7:52:6a,[16],[-80.4],1
65,4014,center,2018-01-13 04:33:44,40:49:0f:b7:52:6a,"[1, 15]","[-86.0, -52.0]",2
66,4014,center,2018-01-13 04:33:51,40:49:0f:b7:52:6a,"[14, 16]","[-46.0, -81.0]",2
67,4014,center,2018-01-13 04:33:53,40:49:0f:b7:52:6a,"[1, 5]","[-86.5, -80.0]",2
68,4014,center,2018-01-13 04:33:59,40:49:0f:b7:52:6a,"[5, 15]","[-80.0, -51.5]",2
69,4014,center,2018-01-13 04:34:00,40:49:0f:b7:52:6a,[14],[-46.0],1
70,4014,center,2018-01-13 04:34:01,40:49:0f:b7:52:6a,[1],[-85.0],1
71,4014,center,2018-01-13 04:34:07,40:49:0f:b7:52:6a,"[5, 16]","[-79.0, -79.75]",2
72,4014,center,2018-01-13 04:34:10,40:49:0f:b7:52:6a,"[1, 15]","[-86.0, -51.0]",2
73,4014,center,2018-01-13 04:34:11,40:49:0f:b7:52:6a,[14],[-48.5],1
74,4014,center,2018-01-13 04:34:18,40:49:0f:b7:52:6a,[14],[-48.5],1
75,4014,center,2018-01-13 04:34:19,40:49:0f:b7:52:6a,[15],[-52.0],1
76,4014,center,2018-01-13 04:34:20,40:49:0f:b7:52:6a,[16],[-80.0],1
77,4014,center,2018-01-13 04:34:21,40:49:0f:b7:52:6a,[5],[-79.5],1
78,4014,center,2018-01-13 04:34:25,40:49:0f:b7:52:6a,[1],[-84.0],1
79,4014,center,2018-01-13 04:34:27,40:49:0f:b7:52:6a,"[14, 15]","[-53.0, -61.666666666666664]",2
80,4014,center,2018-01-13 04:34:31,40:49:0f:b7:52:6a,"[1, 16]","[-87.0, -80.0]",2
81,4014,center,2018-01-13 04:34:32,40:49:0f:b7:52:6a,"[5, 14]","[-78.0, -46.0]",2
82,4014,center,2018-01-13 04:34:34,40:49:0f:b7:52:6a,[15],[-51.0],1
83,4014,center,2018-01-13 04:34:40,40:49:0f:b7:52:6a,"[1, 5]","[-86.0, -82.0]",2
84,4014,center,2018-01-13 04:34:41,40:49:0f:b7:52:6a,[14],[-47.333333333333336],1
85,4014,center,2018-01-13 04:34:42,40:49:0f:b7:52:6a,[16],[-79.0],1
86,4014,center,2018-01-13 04:34:45,40:49:0f:b7:52:6a,"[5, 15]","[-80.5, -52.0]",2
87,4014,center,2018-01-13 04:34:49,40:49:0f:b7:52:6a,[14],[-48.5],1
88,4014,center,2018-01-13 04:34:55,40:49:0f:b7:52:6a,[5],[-82.0],1
89,4014,center,2018-01-13 04:34:58,40:49:0f:b7:52:6a,[16],[-80.0],1
90,4014,center,2018-01-13 04:34:59,40:49:0f:b7:52:6a,[15],[-51.5],1
91,4014,center,2018-01-13 04:35:01,40:49:0f:b7:52:6a,[14],[-46.0],1
92,4014,center,2018-01-13 04:35:04,40:49:0f:b7:52:6a,[1],[-84.0],1
93,4014,center,2018-01-13 04:35:06,40:49:0f:b7:52:6a,[5],[-82.0],1
94,4014,center,2018-01-13 04:35:13,40:49:0f:b7:52:6a,[16],[-80.0],1
95,4014,center,2018-01-13 04:35:14,40:49:0f:b7:52:6a,[14],[-48.5],1
96,4014,center,2018-01-13 04:35:20,40:49:0f:b7:52:6a,[5],[-81.5],1
97,4014,center,2018-01-13 04:35:21,40:49:0f:b7:52:6a,"[1, 15]","[-86.0, -52.333333333333336]",2
98,4014,center,2018-01-13 04:35:36,40:49:0f:b7:52:6a,[16],[-80.2],1
99,4014,center,2018-01-13 04:35:38,40:49:0f:b7:52:6a,"[5, 14]","[-81.75, -45.75]",2
100,4014,center,2018-01-13 04:35:39,40:49:0f:b7:52:6a,[1],[-85.5],1
101,4014,center,2018-01-13 04:35:44,40:49:0f:b7:52:6a,[15],[-51.75],1
102,4014,center,2018-01-13 04:35:48,40:49:0f:b7:52:6a,[5],[-81.0],1
103,4014,center,2018-01-13 04:35:50,40:49:0f:b7:52:6a,[14],[-49.333333333333336],1
104,4014,center,2018-01-13 04:35:51,40:49:0f:b7:52:6a,[16],[-79.66666666666667],1
105,4014,center,2018-01-13 04:35:54,40:49:0f:b7:52:6a,[1],[-85.0],1
106,4014,center,2018-01-13 04:35:57,40:49:0f:b7:52:6a,"[5, 15]","[-80.0, -51.5]",2
107,4014,center,2018-01-13 04:36:04,40:49:0f:b7:52:6a,[14],[-47.666666666666664],1
108,4014,center,2018-01-13 04:36:10,40:49:0f:b7:52:6a,[1],[-85.5],1
109,4014,center,2018-01-13 04:36:13,40:49:0f:b7:52:6a,"[5, 16]","[-82.66666666666667, -80.75]",2
110,4014,center,2018-01-13 04:36:26,40:49:0f:b7:52:6a,[15],[-52.0],1
111,4014,center,2018-01-13 04:36:30,40:49:0f:b7:52:6a,[14],[-49.0],1
112,4014,center,2018-01-13 04:36:31,40:49:0f:b7:52:6a,"[1, 5]","[-85.5, -82.25]",2
113,4014,center,2018-01-13 04:36:38,40:49:0f:b7:52:6a,[16],[-80.0],1
114,4014,center,2018-01-13 04:36:47,40:49:0f:b7:52:6a,"[5, 14]","[-83.0, -48.0]",2
115,4014,center,2018-01-13 04:36:50,40:49:0f:b7:52:6a,[15],[-51.5],1
116,4014,center,2018-01-13 04:37:00,40:49:0f:b7:52:6a,[16],[-79.75],1
117,4014,center,2018-01-13 04:37:02,40:49:0f:b7:52:6a,"[5, 14]","[-82.5, -48.2]",2
118,4014,center,2018-01-13 04:37:12,40:49:0f:b7:52:6a,[1],[-86.33333333333333],1
119,4014,center,2018-01-13 04:37:16,40:49:0f:b7:52:6a,[15],[-52.0],1
120,4014,center,2018-01-13 04:37:17,40:49:0f:b7:52:6a,"[14, 16]","[-46.333333333333336, -79.33333333333333]",2
121,4014,center,2018-01-13 04:37:18,40:49:0f:b7:52:6a,[5],[-82.5],1
122,4014,center,2018-01-13 04:37:29,40:49:0f:b7:52:6a,[1],[-88.0],1
123,4014,center,2018-01-13 04:37:33,40:49:0f:b7:52:6a,"[14, 15]","[-46.0, -51.5]",2
124,4014,center,2018-01-13 04:37:34,40:49:0f:b7:52:6a,"[5, 16]","[-83.0, -79.0]",2
125,4014,center,2018-01-13 04:37:42,40:49:0f:b7:52:6a,"[1, 5]","[-86.0, -83.0]",2
126,4014,center,2018-01-13 04:37:43,40:49:0f:b7:52:6a,[16],[-79.0],1
127,4014,center,2018-01-13 04:37:48,40:49:0f:b7:52:6a,[15],[-51.333333333333336],1
128,4014,center,2018-01-13 04:37:50,40:49:0f:b7:52:6a,[8],[-88.0],1
129,4014,center,2018-01-13 04:37:51,40:49:0f:b7:52:6a,"[5, 14]","[-83.0, -47.666666666666664]",2
130,4014,center,2018-01-13 04:37:52,40:49:0f:b7:52:6a,[1],[-86.0],1
131,4014,center,2018-01-13 04:37:58,40:49:0f:b7:52:6a,[16],[-79.5],1
132,4014,center,2018-01-13 04:38:00,40:49:0f:b7:52:6a,[15],[-51.0],1
133,4014,center,2018-01-13 04:38:05,40:49:0f:b7:52:6a,"[5, 14]","[-81.5, -47.666666666666664]",2
134,4014,center,2018-01-13 04:38:06,40:49:0f:b7:52:6a,[1],[-86.0],1
135,4014,center,2018-01-13 04:38:14,40:49:0f:b7:52:6a,"[5, 16]","[-79.5, -79.0]",2
136,4014,center,2018-01-13 04:38:19,40:49:0f:b7:52:6a,[15],[-51.0],1
137,4014,center,2018-01-13 04:38:20,40:49:0f:b7:52:6a,[1],[-85.0],1
138,4014,center,2018-01-13 04:38:21,40:49:0f:b7:52:6a,[14],[-47.666666666666664],1
139,4014,center,2018-01-13 04:38:24,40:49:0f:b7:52:6a,[5],[-81.66666666666667],1
140,4014,center,2018-01-13 04:38:34,40:49:0f:b7:52:6a,[1],[-86.0],1
141,4014,center,2018-01-13 04:38:36,40:49:0f:b7:52:6a,"[5, 14, 15, 16]","[-83.0, -46.25, -51.0, -79.2]",4
142,4014,center,2018-01-13 04:38:43,40:49:0f:b7:52:6a,[5],[-81.0],1
143,4014,center,2018-01-13 04:38:47,40:49:0f:b7:52:6a,[15],[-51.0],1
144,4014,center,2018-01-13 04:38:49,40:49:0f:b7:52:6a,[16],[-79.5],1
145,4014,center,2018-01-13 04:38:54,40:49:0f:b7:52:6a,"[5, 14]","[-80.0, -46.0]",2
146,4014,center,2018-01-13 04:38:55,40:49:0f:b7:52:6a,[1],[-87.0],1
147,4014,center,2018-01-13 04:38:58,40:49:0f:b7:52:6a,[16],[-79.0],1
148,4014,center,2018-01-13 04:39:01,40:49:0f:b7:52:6a,"[5, 15]","[-83.0, -51.0]",2
149,4014,center,2018-01-13 04:39:04,40:49:0f:b7:52:6a,"[1, 14]","[-86.0, -47.666666666666664]",2
150,4014,center,2018-01-13 04:39:08,40:49:0f:b7:52:6a,[5],[-81.0],1
151,4014,center,2018-01-13 04:39:16,40:49:0f:b7:52:6a,"[1, 15]","[-86.0, -52.5]",2
152,4014,center,2018-01-13 04:39:17,40:49:0f:b7:52:6a,[16],[-82.0],1
153,4014,center,2018-01-13 04:39:19,40:49:0f:b7:52:6a,[14],[-48.5],1
154,4014,center,2018-01-13 04:39:20,40:49:0f:b7:52:6a,[5],[-81.0],1
155,4014,center,2018-01-13 04:39:32,40:49:0f:b7:52:6a,[1],[-85.5],1
156,4014,center,2018-01-13 04:39:34,40:49:0f:b7:52:6a,[5],[-81.5],1
157,4014,center,2018-01-13 04:39:35,40:49:0f:b7:52:6a,"[14, 15]","[-48.0, -52.666666666666664]",2
158,4014,center,2018-01-13 04:39:38,40:49:0f:b7:52:6a,[16],[-80.2],1
159,4014,center,2018-01-13 04:39:49,40:49:0f:b7:52:6a,[5],[-81.0],1
160,4014,center,2018-01-13 04:39:52,40:49:0f:b7:52:6a,"[1, 14]","[-87.0, -49.0]",2
161,4014,center,2018-01-13 04:39:54,40:49:0f:b7:52:6a,"[15, 16]","[-51.0, -79.66666666666667]",2
162,4014,center,2018-01-13 04:39:58,40:49:0f:b7:52:6a,[5],[-80.5],1
163,4014,center,2018-01-13 04:40:02,40:49:0f:b7:52:6a,[14],[-48.5],1
164,4014,center,2018-01-13 04:40:05,40:49:0f:b7:52:6a,[1],[-87.0],1
165,4014,center,2018-01-13 04:40:10,40:49:0f:b7:52:6a,[16],[-80.0],1
166,4014,center,2018-01-13 04:40:11,40:49:0f:b7:52:6a,[15],[-51.0],1
167,4014,center,2018-01-13 04:40:12,40:49:0f:b7:52:6a,[5],[-81.0],1
168,4014,center,2018-01-13 04:40:17,40:49:0f:b7:52:6a,[14],[-48.5],1
169,4014,center,2018-01-13 04:40:22,40:49:0f:b7:52:6a,[1],[-87.0],1
170,4014,center,2018-01-13 04:40:26,40:49:0f:b7:52:6a,[5],[-81.0],1
171,4014,center,2018-01-13 04:40:31,40:49:0f:b7:52:6a,[16],[-79.66666666666667],1
172,4014,center,2018-01-13 04:40:32,40:49:0f:b7:52:6a,[15],[-51.0],1
173,4014,center,2018-01-13 04:40:36,40:49:0f:b7:52:6a,[14],[-47.25],1
174,4014,center,2018-01-13 04:40:38,40:49:0f:b7:52:6a,[5],[-80.5],1
175,4014,center,2018-01-13 04:40:49,40:49:0f:b7:52:6a,[16],[-78.33333333333333],1
176,4014,center,2018-01-13 04:40:50,40:49:0f:b7:52:6a,[14],[-47.5],1
177,4014,center,2018-01-13 04:40:51,40:49:0f:b7:52:6a,[5],[-81.0],1
178,4014,center,2018-01-13 04:40:52,40:49:0f:b7:52:6a,"[1, 15]","[-86.0, -51.0]",2
179,4014,center,2018-01-13 04:41:00,40:49:0f:b7:52:6a,[14],[-48.5],1
180,4014,center,2018-01-13 04:41:04,40:49:0f:b7:52:6a,"[5, 16]","[-79.5, -78.5]",2
181,4014,center,2018-01-13 04:41:05,40:49:0f:b7:52:6a,"[1, 15]","[-87.0, -52.5]",2
182,4014,center,2018-01-13 04:41:13,40:49:0f:b7:52:6a,[5],[-82.0],1
183,4014,center,2018-01-13 04:41:16,40:49:0f:b7:52:6a,[14],[-47.8],1
184,4014,center,2018-01-13 04:41:20,40:49:0f:b7:52:6a,[1],[-86.0],1
185,4014,center,2018-01-13 04:41:21,40:49:0f:b7:52:6a,[16],[-79.5],1
186,4014,center,2018-01-13 04:41:27,40:49:0f:b7:52:6a,[15],[-51.0],1
187,4014,center,2018-01-13 04:41:28,40:49:0f:b7:52:6a,[5],[-80.0],1
188,4014,center,2018-01-13 04:41:33,40:49:0f:b7:52:6a,[14],[-47.666666666666664],1
189,4014,center,2018-01-13 04:41:36,40:49:0f:b7:52:6a,[1],[-85.0],1
190,4014,center,2018-01-13 04:41:41,40:49:0f:b7:52:6a,[5],[-81.0],1
191,4014,center,2018-01-13 04:41:43,40:49:0f:b7:52:6a,[15],[-51.0],1
192,4014,center,2018-01-13 04:41:44,40:49:0f:b7:52:6a,"[14, 16]","[-47.333333333333336, -79.33333333333333]",2
193,4014,center,2018-01-13 04:41:47,40:49:0f:b7:52:6a,[1],[-88.0],1
194,4014,center,2018-01-13 04:41:53,40:49:0f:b7:52:6a,[5],[-80.0],1
195,4014,center,2018-01-13 04:41:59,40:49:0f:b7:52:6a,[14],[-46.0],1
196,4014,center,2018-01-13 04:42:00,40:49:0f:b7:52:6a,"[1, 16]","[-86.0, -78.5]",2
197,4014,center,2018-01-13 04:42:04,40:49:0f:b7:52:6a,"[5, 15]","[-80.5, -51.666666666666664]",2
198,4014,center,2018-01-13 04:42:07,40:49:0f:b7:52:6a,[14],[-46.0],1
199,4014,center,2018-01-13 04:42:12,40:49:0f:b7:52:6a,[1],[-87.0],1
200,4014,center,2018-01-13 04:42:13,40:49:0f:b7:52:6a,[16],[-80.0],1
201,4014,center,2018-01-13 04:42:14,40:49:0f:b7:52:6a,[5],[-81.0],1
202,4014,center,2018-01-13 04:42:18,40:49:0f:b7:52:6a,[15],[-51.5],1
203,4014,center,2018-01-13 04:42:19,40:49:0f:b7:52:6a,[14],[-47.666666666666664],1
204,4014,center,2018-01-13 04:42:26,40:49:0f:b7:52:6a,"[1, 5]","[-86.0, -81.5]",2
205,4014,center,2018-01-13 04:42:30,40:49:0f:b7:52:6a,[16],[-79.75],1
206,4014,center,2018-01-13 04:42:37,40:49:0f:b7:52:6a,[5],[-80.0],1
207,4014,center,2018-01-13 04:42:39,40:49:0f:b7:52:6a,[14],[-48.2],1
208,4014,center,2018-01-13 04:42:42,40:49:0f:b7:52:6a,[1],[-86.0],1
209,4014,center,2018-01-13 04:42:44,40:49:0f:b7:52:6a,[15],[-51.75],1
210,4014,center,2018-01-13 04:42:49,40:49:0f:b7:52:6a,[16],[-80.0],1
211,4014,center,2018-01-13 04:42:51,40:49:0f:b7:52:6a,[5],[-82.0],1
212,4014,center,2018-01-13 04:42:52,40:49:0f:b7:52:6a,[14],[-47.2],1
213,4014,center,2018-01-13 04:42:56,40:49:0f:b7:52:6a,[1],[-85.0],1
214,4014,center,2018-01-13 04:43:01,40:49:0f:b7:52:6a,[15],[-50.0],1
215,4014,center,2018-01-13 04:43:05,40:49:0f:b7:52:6a,[16],[-81.33333333333333],1
216,4014,center,2018-01-13 04:43:07,40:49:0f:b7:52:6a,[1],[-85.5],1
217,4014,center,2018-01-13 04:43:08,40:49:0f:b7:52:6a,[14],[-46.0],1
218,4014,center,2018-01-13 04:43:13,40:49:0f:b7:52:6a,[5],[-81.0],1
219,4014,center,2018-01-13 04:43:17,40:49:0f:b7:52:6a,[15],[-51.0],1
220,4014,center,2018-01-13 04:43:20,40:49:0f:b7:52:6a,[14],[-48.5],1
221,4014,center,2018-01-13 04:43:24,40:49:0f:b7:52:6a,"[1, 16]","[-86.0, -79.0]",2
222,4014,center,2018-01-13 04:43:27,40:49:0f:b7:52:6a,[5],[-80.0],1
223,4014,center,2018-01-13 04:43:37,40:49:0f:b7:52:6a,[14],[-48.5],1
224,4014,center,2018-01-13 04:43:38,40:49:0f:b7:52:6a,"[1, 5, 15]","[-85.5, -83.0, -51.666666666666664]",3
225,4014,center,2018-01-13 04:43:39,40:49:0f:b7:52:6a,[16],[-79.33333333333333],1
226,4014,center,2018-01-13 04:43:48,40:49:0f:b7:52:6a,"[5, 14]","[-81.0, -48.2]",2
227,4014,center,2018-01-13 04:43:51,40:49:0f:b7:52:6a,[16],[-81.0],1
228,4014,center,2018-01-13 04:43:53,40:49:0f:b7:52:6a,[15],[-52.0],1
229,4014,center,2018-01-13 04:44:04,40:49:0f:b7:52:6a,"[5, 14]","[-81.0, -48.5]",2
230,4014,center,2018-01-13 04:44:09,40:49:0f:b7:52:6a,[1],[-85.0],1
231,4014,center,2018-01-13 04:44:13,40:49:0f:b7:52:6a,[16],[-79.33333333333333],1
232,4014,center,2018-01-13 04:44:15,40:49:0f:b7:52:6a,[15],[-51.0],1
233,4014,center,2018-01-13 04:44:18,40:49:0f:b7:52:6a,[5],[-82.0],1
234,4014,center,2018-01-13 04:44:20,40:49:0f:b7:52:6a,[14],[-47.666666666666664],1
235,4014,center,2018-01-13 04:44:30,40:49:0f:b7:52:6a,[16],[-79.33333333333333],1
236,4014,center,2018-01-13 04:44:31,40:49:0f:b7:52:6a,[1],[-87.33333333333333],1
237,4014,center,2018-01-13 04:44:35,40:49:0f:b7:52:6a,"[5, 14, 15]","[-81.75, -46.333333333333336, -51.333333333333336]",3
238,4014,center,2018-01-13 04:44:46,40:49:0f:b7:52:6a,"[1, 16]","[-86.5, -79.0]",2
239,4014,center,2018-01-13 04:44:47,40:49:0f:b7:52:6a,[5],[-83.0],1
240,4014,center,2018-01-13 04:44:51,40:49:0f:b7:52:6a,[14],[-48.0],1
241,4014,center,2018-01-13 04:44:58,40:49:0f:b7:52:6a,[1],[-86.0],1
242,4014,center,2018-01-13 04:45:00,40:49:0f:b7:52:6a,"[5, 15]","[-80.66666666666667, -51.0]",2
243,4014,center,2018-01-13 04:45:02,40:49:0f:b7:52:6a,[16],[-79.5],1
244,4014,center,2018-01-13 04:45:06,40:49:0f:b7:52:6a,[1],[-89.0],1
245,4014,center,2018-01-13 04:45:07,40:49:0f:b7:52:6a,[14],[-46.0],1
246,4014,center,2018-01-13 04:45:09,40:49:0f:b7:52:6a,[5],[-85.5],1
247,4014,center,2018-01-13 04:45:15,40:49:0f:b7:52:6a,[15],[-51.0],1
248,4014,center,2018-01-13 04:45:16,40:49:0f:b7:52:6a,[1],[-88.0],1
249,4014,center,2018-01-13 04:45:17,40:49:0f:b7:52:6a,[16],[-79.5],1
250,4014,center,2018-01-13 04:45:20,40:49:0f:b7:52:6a,"[5, 14]","[-82.0, -46.0]",2
251,4014,center,2018-01-13 04:45:27,40:49:0f:b7:52:6a,[1],[-87.0],1
252,4014,center,2018-01-13 04:45:34,40:49:0f:b7:52:6a,[15],[-51.0],1
253,4014,center,2018-01-13 04:45:35,40:49:0f:b7:52:6a,"[5, 16]","[-81.0, -79.0]",2
254,4014,center,2018-01-13 04:45:36,40:49:0f:b7:52:6a,[1],[-87.0],1
255,4014,center,2018-01-13 04:45:38,40:49:0f:b7:52:6a,[14],[-48.0],1
256,4014,center,2018-01-13 04:45:53,40:49:0f:b7:52:6a,"[5, 16]","[-83.5, -80.0]",2
257,4014,center,2018-01-13 04:45:54,40:49:0f:b7:52:6a,[15],[-51.0],1
258,4014,center,2018-01-13 04:45:55,40:49:0f:b7:52:6a,[14],[-47.666666666666664],1
259,4014,center,2018-01-13 04:45:58,40:49:0f:b7:52:6a,[1],[-88.0],1
260,4014,center,2018-01-13 04:46:04,40:49:0f:b7:52:6a,[5],[-82.0],1
261,4014,center,2018-01-13 04:46:08,40:49:0f:b7:52:6a,"[1, 16]","[-88.0, -79.0]",2
262,4014,center,2018-01-13 04:46:09,40:49:0f:b7:52:6a,"[5, 14, 15]","[-88.0, -48.75, -52.0]",3
263,4014,center,2018-01-13 04:46:23,40:49:0f:b7:52:6a,[16],[-80.5],1
264,4014,center,2018-01-13 04:46:25,40:49:0f:b7:52:6a,"[5, 14, 15]","[-81.5, -48.75, -51.333333333333336]",3
265,4014,center,2018-01-13 04:46:28,40:49:0f:b7:52:6a,[1],[-85.5],1
266,4014,center,2018-01-13 04:46:38,40:49:0f:b7:52:6a,[16],[-79.5],1
267,4014,center,2018-01-13 04:46:39,40:49:0f:b7:52:6a,[5],[-82.0],1
268,4014,center,2018-01-13 04:46:40,40:49:0f:b7:52:6a,[14],[-47.666666666666664],1
269,4014,center,2018-01-13 04:46:41,40:49:0f:b7:52:6a,[15],[-51.5],1
270,4014,center,2018-01-13 04:46:43,40:49:0f:b7:52:6a,[16],[-79.0],1
271,4014,center,2018-01-13 04:46:45,40:49:0f:b7:52:6a,[1],[-87.0],1
272,4014,center,2018-01-13 04:46:47,40:49:0f:b7:52:6a,[5],[-78.0],1
273,4014,center,2018-01-13 04:46:54,40:49:0f:b7:52:6a,[14],[-46.0],1
274,4014,center,2018-01-13 04:47:01,40:49:0f:b7:52:6a,"[1, 16]","[-86.0, -80.0]",2
275,4014,center,2018-01-13 04:47:04,40:49:0f:b7:52:6a,"[5, 14, 15]","[-80.5, -48.5, -51.333333333333336]",3
276,4014,center,2018-01-13 04:47:12,40:49:0f:b7:52:6a,"[1, 5, 16]","[-86.0, -82.0, -79.0]",3
277,4014,center,2018-01-13 04:47:13,40:49:0f:b7:52:6a,[15],[-51.0],1
278,4014,center,2018-01-13 04:47:21,40:49:0f:b7:52:6a,[14],[-48.2],1
279,4014,center,2018-01-13 04:47:25,40:49:0f:b7:52:6a,[1],[-86.5],1
