,nasid,position,ts,mac,controllerid,pwr,count
0,4014,center,2018-01-08 05:56:21,18:59:36:0d:a7:86,[3],[-87.0],1
1,4014,center,2018-01-08 05:56:24,18:59:36:0d:a7:86,"[4, 5, 8]","[-86.0, -85.3, -84.38461538461539]",3
2,4014,center,2018-01-08 05:56:25,18:59:36:0d:a7:86,[2],[-85.58333333333333],1
3,4014,center,2018-01-08 05:56:31,18:59:36:0d:a7:86,[3],[-84.0],1
4,4014,center,2018-01-08 05:56:32,18:59:36:0d:a7:86,"[4, 8]","[-84.81818181818181, -84.36363636363636]",2
5,4014,center,2018-01-08 05:56:35,18:59:36:0d:a7:86,[5],[-84.42857142857143],1
6,4014,center,2018-01-08 05:56:41,18:59:36:0d:a7:86,[3],[-84.42857142857143],1
7,4014,center,2018-01-08 05:56:56,18:59:36:0d:a7:86,[3],[-86.81818181818181],1
8,4014,center,2018-01-08 05:56:57,18:59:36:0d:a7:86,"[4, 8]","[-86.5, -85.66666666666667]",2
9,4014,center,2018-01-08 05:56:58,18:59:36:0d:a7:86,[5],[-84.33333333333333],1
10,4014,center,2018-01-08 05:57:06,18:59:36:0d:a7:86,"[6, 11]","[-86.66666666666667, -86.0]",2
11,4014,center,2018-01-08 05:57:14,18:59:36:0d:a7:86,[8],[-85.5],1
12,4014,center,2018-01-08 05:57:16,18:59:36:0d:a7:86,[4],[-83.71428571428571],1
13,4014,center,2018-01-08 05:57:19,18:59:36:0d:a7:86,[5],[-83.15384615384616],1
14,4014,center,2018-01-08 05:57:26,18:59:36:0d:a7:86,[2],[-86.5],1
15,4014,center,2018-01-08 05:57:27,18:59:36:0d:a7:86,[10],[-86.0],1
16,4014,center,2018-01-08 05:57:32,18:59:36:0d:a7:86,"[8, 9]","[-84.66666666666667, -86.14285714285714]",2
17,4014,center,2018-01-08 05:57:33,18:59:36:0d:a7:86,[3],[-87.8],1
18,4014,center,2018-01-08 05:57:36,18:59:36:0d:a7:86,[12],[-85.0],1
19,4014,center,2018-01-08 05:57:37,18:59:36:0d:a7:86,[11],[-81.61111111111111],1
20,4014,center,2018-01-08 05:57:38,18:59:36:0d:a7:86,[10],[-88.0],1
21,4014,center,2018-01-08 05:57:41,18:59:36:0d:a7:86,[2],[-82.6875],1
22,4014,center,2018-01-08 05:57:42,18:59:36:0d:a7:86,[1],[-83.07142857142857],1
23,4014,center,2018-01-08 05:57:48,18:59:36:0d:a7:86,"[4, 9]","[-77.03333333333333, -80.72727272727273]",2
24,4014,center,2018-01-08 05:57:49,18:59:36:0d:a7:86,"[3, 8]","[-87.57142857142857, -78.51612903225806]",2
25,4014,center,2018-01-08 05:57:50,18:59:36:0d:a7:86,"[5, 14]","[-76.58064516129032, -82.63636363636364]",2
26,4014,center,2018-01-08 05:57:51,18:59:36:0d:a7:86,"[6, 13]","[-75.88235294117646, -85.57142857142857]",2
27,4014,center,2018-01-08 05:57:52,18:59:36:0d:a7:86,[12],[-85.42857142857143],1
28,4014,center,2018-01-08 05:57:53,18:59:36:0d:a7:86,[7],[-84.84210526315789],1
29,4014,center,2018-01-08 05:57:55,18:59:36:0d:a7:86,[2],[-83.375],1
30,4014,center,2018-01-08 05:57:58,18:59:36:0d:a7:86,[1],[-76.66666666666667],1
31,4014,center,2018-01-08 05:57:59,18:59:36:0d:a7:86,"[5, 8]","[-60.92307692307692, -73.3913043478261]",2
32,4014,center,2018-01-08 05:58:00,18:59:36:0d:a7:86,[4],[-79.05263157894737],1
33,4014,center,2018-01-08 05:58:01,18:59:36:0d:a7:86,[12],[-84.6],1
34,4014,center,2018-01-08 05:58:02,18:59:36:0d:a7:86,[14],[-81.2],1
35,4014,center,2018-01-08 05:58:04,18:59:36:0d:a7:86,[13],[-85.0],1
36,4014,center,2018-01-08 05:58:07,18:59:36:0d:a7:86,"[2, 6]","[-81.11111111111111, -86.14285714285714]",2
37,4014,center,2018-01-08 05:58:09,18:59:36:0d:a7:86,[1],[-74.44444444444444],1
38,4014,center,2018-01-08 05:58:10,18:59:36:0d:a7:86,"[5, 8]","[-68.0, -67.25]",2
39,4014,center,2018-01-08 05:58:11,18:59:36:0d:a7:86,[15],[-83.9],1
40,4014,center,2018-01-08 05:58:12,18:59:36:0d:a7:86,[4],[-77.1875],1
41,4014,center,2018-01-08 05:58:13,18:59:36:0d:a7:86,[9],[-85.9090909090909],1
