,nasid,position,ts,mac,controllerid,pwr,count
0,4014,center,2018-01-19 02:21:58,7c:78:7e:e4:6f:0e,[4],[-86.0],1
1,4014,center,2018-01-19 02:22:02,7c:78:7e:e4:6f:0e,[8],[-87.0],1
2,4014,center,2018-01-19 02:23:52,7c:78:7e:e4:6f:0e,[1],[-86.0],1
3,4014,center,2018-01-19 02:31:48,7c:78:7e:e4:6f:0e,[4],[-86.5],1
4,4014,center,2018-01-19 02:31:49,7c:78:7e:e4:6f:0e,[8],[-85.0],1
5,4014,center,2018-01-19 02:31:51,7c:78:7e:e4:6f:0e,[1],[-83.6],1
6,4014,center,2018-01-19 02:33:50,7c:78:7e:e4:6f:0e,[8],[-85.75],1
7,4014,center,2018-01-19 02:34:05,7c:78:7e:e4:6f:0e,[1],[-84.0],1
8,4014,center,2018-01-19 02:34:17,7c:78:7e:e4:6f:0e,[4],[-86.125],1
9,4014,center,2018-01-19 02:34:19,7c:78:7e:e4:6f:0e,[8],[-86.83333333333333],1
10,4014,center,2018-01-19 02:35:52,7c:78:7e:e4:6f:0e,[1],[-84.0],1
11,4014,center,2018-01-19 02:35:54,7c:78:7e:e4:6f:0e,[4],[-85.9],1
12,4014,center,2018-01-19 02:36:01,7c:78:7e:e4:6f:0e,[8],[-85.55555555555556],1
13,4014,center,2018-01-19 02:36:15,7c:78:7e:e4:6f:0e,[1],[-84.25],1
14,4014,center,2018-01-19 02:37:54,7c:78:7e:e4:6f:0e,[8],[-84.33333333333333],1
15,4014,center,2018-01-19 02:38:39,7c:78:7e:e4:6f:0e,[1],[-84.3],1
16,4014,center,2018-01-19 02:38:43,7c:78:7e:e4:6f:0e,[4],[-85.5],1
17,4014,center,2018-01-19 02:38:59,7c:78:7e:e4:6f:0e,[8],[-84.28571428571429],1
18,4014,center,2018-01-19 02:39:59,7c:78:7e:e4:6f:0e,[4],[-86.6],1
19,4014,center,2018-01-19 02:40:09,7c:78:7e:e4:6f:0e,[8],[-84.66666666666667],1
20,4014,center,2018-01-19 02:40:19,7c:78:7e:e4:6f:0e,[1],[-83.625],1
21,4014,center,2018-01-19 02:42:01,7c:78:7e:e4:6f:0e,[8],[-85.14285714285714],1
22,4014,center,2018-01-19 02:42:23,7c:78:7e:e4:6f:0e,[4],[-86.6923076923077],1
23,4014,center,2018-01-19 02:42:35,7c:78:7e:e4:6f:0e,[1],[-83.89473684210526],1
24,4014,center,2018-01-19 02:43:04,7c:78:7e:e4:6f:0e,[8],[-85.83333333333333],1
25,4014,center,2018-01-19 02:45:47,7c:78:7e:e4:6f:0e,[4],[-86.42857142857143],1
26,4014,center,2018-01-19 02:46:07,7c:78:7e:e4:6f:0e,[8],[-84.28571428571429],1
27,4014,center,2018-01-19 02:46:15,7c:78:7e:e4:6f:0e,[1],[-83.36363636363636],1
28,4014,center,2018-01-19 02:46:41,7c:78:7e:e4:6f:0e,[4],[-86.0],1
29,4014,center,2018-01-19 02:48:57,7c:78:7e:e4:6f:0e,[8],[-83.66666666666667],1
30,4014,center,2018-01-19 02:48:58,7c:78:7e:e4:6f:0e,[4],[-85.5],1
31,4014,center,2018-01-19 02:49:07,7c:78:7e:e4:6f:0e,[1],[-83.42857142857143],1
32,4014,center,2018-01-19 02:49:19,7c:78:7e:e4:6f:0e,[8],[-84.8],1
33,4014,center,2018-01-19 02:55:09,7c:78:7e:e4:6f:0e,[8],[-84.625],1
34,4014,center,2018-01-19 02:55:19,7c:78:7e:e4:6f:0e,[4],[-85.66666666666667],1
35,4014,center,2018-01-19 02:55:50,7c:78:7e:e4:6f:0e,[1],[-82.625],1
