,nasid,position,ts,mac,controllerid,pwr,count
0,4014,center,2017-12-26 00:00:37,fc:64:ba:1c:ac:27,[10],[-85.45161290322581],1
1,4014,center,2017-12-26 00:01:15,fc:64:ba:1c:ac:27,[10],[-85.76190476190476],1
2,4014,center,2017-12-26 00:02:03,fc:64:ba:1c:ac:27,[10],[-85.6],1
3,4014,center,2017-12-26 00:03:04,fc:64:ba:1c:ac:27,[10],[-85.5625],1
4,4014,center,2017-12-26 00:04:31,fc:64:ba:1c:ac:27,[10],[-85.59375],1
5,4014,center,2017-12-26 00:05:32,fc:64:ba:1c:ac:27,[10],[-85.55102040816327],1
6,4014,center,2017-12-26 00:06:17,fc:64:ba:1c:ac:27,[10],[-85.44117647058823],1
7,4014,center,2017-12-26 00:07:02,fc:64:ba:1c:ac:27,[10],[-85.75],1
8,4014,center,2017-12-26 00:08:17,fc:64:ba:1c:ac:27,[10],[-85.39393939393939],1
9,4014,center,2017-12-26 00:09:16,fc:64:ba:1c:ac:27,[10],[-85.72916666666667],1
10,4014,center,2017-12-26 00:10:13,fc:64:ba:1c:ac:27,[10],[-85.28947368421052],1
11,4014,center,2017-12-26 00:11:03,fc:64:ba:1c:ac:27,[10],[-85.26785714285714],1
12,4014,center,2017-12-26 00:11:59,fc:64:ba:1c:ac:27,[10],[-85.74074074074075],1
13,4014,center,2017-12-26 00:12:35,fc:64:ba:1c:ac:27,[10],[-85.4],1
14,4014,center,2017-12-26 00:13:20,fc:64:ba:1c:ac:27,[10],[-85.875],1
15,4014,center,2017-12-26 00:14:18,fc:64:ba:1c:ac:27,[10],[-85.73529411764706],1
16,4014,center,2017-12-26 00:15:12,fc:64:ba:1c:ac:27,[10],[-85.67213114754098],1
17,4014,center,2017-12-26 00:15:55,fc:64:ba:1c:ac:27,[10],[-85.63888888888889],1
18,4014,center,2017-12-26 00:16:44,fc:64:ba:1c:ac:27,[10],[-85.625],1
19,4014,center,2017-12-26 00:17:46,fc:64:ba:1c:ac:27,[10],[-85.54716981132076],1
20,4014,center,2017-12-26 00:18:56,fc:64:ba:1c:ac:27,[10],[-86.0],1
21,4014,center,2017-12-26 00:20:14,fc:64:ba:1c:ac:27,[10],[-86.0],1
22,4014,center,2017-12-26 00:21:05,fc:64:ba:1c:ac:27,[10],[-86.1063829787234],1
23,4014,center,2017-12-26 00:21:50,fc:64:ba:1c:ac:27,[10],[-86.0],1
24,4014,center,2017-12-26 00:22:21,fc:64:ba:1c:ac:27,[10],[-85.42857142857143],1
25,4014,center,2017-12-26 00:23:13,fc:64:ba:1c:ac:27,[10],[-85.75],1
26,4014,center,2017-12-26 00:24:09,fc:64:ba:1c:ac:27,[10],[-85.96774193548387],1
27,4014,center,2017-12-26 00:24:54,fc:64:ba:1c:ac:27,[10],[-85.82608695652173],1
28,4014,center,2017-12-26 00:25:45,fc:64:ba:1c:ac:27,[10],[-85.95238095238095],1
29,4014,center,2017-12-26 00:26:29,fc:64:ba:1c:ac:27,[10],[-85.82142857142857],1
30,4014,center,2017-12-26 00:27:23,fc:64:ba:1c:ac:27,[10],[-85.81132075471699],1
31,4014,center,2017-12-26 00:28:23,fc:64:ba:1c:ac:27,[10],[-85.42857142857143],1
32,4014,center,2017-12-26 00:28:53,fc:64:ba:1c:ac:27,[10],[-86.0],1
33,4014,center,2017-12-26 00:29:34,fc:64:ba:1c:ac:27,[10],[-85.9245283018868],1
34,4014,center,2017-12-26 00:30:11,fc:64:ba:1c:ac:27,[10],[-86.1],1
35,4014,center,2017-12-26 00:30:34,fc:64:ba:1c:ac:27,[10],[-85.6875],1
36,4014,center,2017-12-26 00:31:20,fc:64:ba:1c:ac:27,[10],[-86.04761904761905],1
37,4014,center,2017-12-26 00:32:16,fc:64:ba:1c:ac:27,[10],[-85.84848484848484],1
38,4014,center,2017-12-26 00:32:59,fc:64:ba:1c:ac:27,[10],[-85.95918367346938],1
39,4014,center,2017-12-26 00:34:04,fc:64:ba:1c:ac:27,[10],[-86.11111111111111],1
40,4014,center,2017-12-26 00:34:34,fc:64:ba:1c:ac:27,[10],[-85.45454545454545],1
41,4014,center,2017-12-26 00:35:25,fc:64:ba:1c:ac:27,[10],[-85.67605633802818],1
42,4014,center,2017-12-26 00:36:12,fc:64:ba:1c:ac:27,[10],[-86.06451612903226],1
43,4014,center,2017-12-26 00:36:45,fc:64:ba:1c:ac:27,[10],[-85.65217391304348],1
44,4014,center,2017-12-26 00:37:15,fc:64:ba:1c:ac:27,[10],[-85.65625],1
45,4014,center,2017-12-26 00:38:08,fc:64:ba:1c:ac:27,[10],[-85.69047619047619],1
46,4014,center,2017-12-26 00:39:28,fc:64:ba:1c:ac:27,[10],[-85.41428571428571],1
47,4014,center,2017-12-26 00:40:12,fc:64:ba:1c:ac:27,[10],[-85.60526315789474],1
48,4014,center,2017-12-26 00:41:07,fc:64:ba:1c:ac:27,[10],[-85.55263157894737],1
49,4014,center,2017-12-26 00:41:52,fc:64:ba:1c:ac:27,[10],[-85.32075471698113],1
50,4014,center,2017-12-26 00:42:25,fc:64:ba:1c:ac:27,[10],[-85.08],1
51,4014,center,2017-12-26 00:43:01,fc:64:ba:1c:ac:27,[10],[-85.17857142857143],1
52,4014,center,2017-12-26 00:43:29,fc:64:ba:1c:ac:27,[10],[-85.3170731707317],1
53,4014,center,2017-12-26 00:44:15,fc:64:ba:1c:ac:27,[10],[-85.06],1
54,4014,center,2017-12-26 00:45:00,fc:64:ba:1c:ac:27,[10],[-85.28571428571429],1
55,4014,center,2017-12-26 00:45:53,fc:64:ba:1c:ac:27,[10],[-85.20588235294117],1
56,4014,center,2017-12-26 00:46:38,fc:64:ba:1c:ac:27,[10],[-84.84615384615384],1
57,4014,center,2017-12-26 00:47:11,fc:64:ba:1c:ac:27,[10],[-85.04761904761905],1
58,4014,center,2017-12-26 00:47:46,fc:64:ba:1c:ac:27,[10],[-85.23529411764706],1
59,4014,center,2017-12-26 00:47:58,fc:64:ba:1c:ac:27,[10],[-85.15384615384616],1
60,4014,center,2017-12-26 00:48:58,fc:64:ba:1c:ac:27,[10],[-85.6875],1
61,4014,center,2017-12-26 00:49:48,fc:64:ba:1c:ac:27,[10],[-85.29333333333334],1
62,4014,center,2017-12-26 00:50:46,fc:64:ba:1c:ac:27,[10],[-85.1875],1
63,4014,center,2017-12-26 00:51:40,fc:64:ba:1c:ac:27,[10],[-85.57142857142857],1
64,4014,center,2017-12-26 00:52:27,fc:64:ba:1c:ac:27,[10],[-85.27272727272727],1
65,4014,center,2017-12-26 00:52:49,fc:64:ba:1c:ac:27,[10],[-85.66666666666667],1
66,4014,center,2017-12-26 00:53:27,fc:64:ba:1c:ac:27,[10],[-85.4390243902439],1
67,4014,center,2017-12-26 00:54:13,fc:64:ba:1c:ac:27,[10],[-85.61818181818182],1
68,4014,center,2017-12-26 00:55:18,fc:64:ba:1c:ac:27,[10],[-85.18181818181819],1
